genus	analysis_role	model	formula	n	coefficient	robust_se_HC3	ci_lower	ci_upper	t_statistic_HC3	p_value	r_squared	adjusted_r_squared	partial_r_squared	cohens_f2	residual_shapiro_p	residual_breusch_pagan_p	max_abs_studentized_residual	max_cooks_distance	max_leverage	residual_sum_squares	total_sum_squares	multiple_testing_family	coefficient_interpretation	bh_q_value	rank_by_p	contamination_risk_category
Rhizobium	primary	Model_0	CLR_genus ~ standardized_Moffitt50_contrast	62	-0.30545036574510426	0.09646845437834325	-0.49841600493118626	-0.11248472655902225	-3.1663238279650154	0.0024267099647185706	0.1478882567897547	0.1336863944029173	0.1478882567897547	0.17355500375173868	0.37067134681397645	0.45314113822166446	2.963251458435462	0.1329111416131466	0.09080065219490129	32.79245979046508	38.48375527242798	122_genus_tests_Moffitt50	relative_compositional_CLR_association_not_absolute_load	0.013457209804348436	22	BIOLOGICALLY_PLAUSIBLE_BUT_CONTAMINATION_SENSITIVE
Sinorhizobium	primary	Model_0	CLR_genus ~ standardized_Moffitt50_contrast	62	0.2522522411915335	0.16477303181019975	-0.07734289546509543	0.5818473778481624	1.53090732397338	0.1310481023786483	0.025674198814769844	0.009435435461682684	0.025674198814769844	0.026350732766737946	2.679515552262676e-07	0.02329635409771102	2.5336976293091538	0.09352195547947564	0.09080065219490129	147.3015122089772	151.18301499333236	122_genus_tests_Moffitt50	relative_compositional_CLR_association_not_absolute_load	0.2620962047572966	61	LOW_CURRENT_CONCERN
Stenotrophomonas	primary	Model_0	CLR_genus ~ standardized_Moffitt50_contrast	62	-0.05074222709045235	0.0673675379344986	-0.18549736649529291	0.08401291231438823	-0.7532148071047063	0.45426628041305295	0.00592273571140578	-0.010645218693404068	0.00592273571140578	0.005958023510017958	0.05858867267137728	0.2825216157958862	2.5518379978120227	0.10237092219541391	0.09080065219490129	26.361290779056826	26.518351969272874	122_genus_tests_Moffitt50	relative_compositional_CLR_association_not_absolute_load	0.6597676929808626	84	BIOLOGICALLY_PLAUSIBLE_BUT_CONTAMINATION_SENSITIVE
Corynebacterium	primary	Model_0	CLR_genus ~ standardized_Moffitt50_contrast	62	0.19583943586991281	0.17139873046534787	-0.14700907137593172	0.5386879431157574	1.1425956034692228	0.25774551753617064	0.0220257942087001	0.005726224112178491	0.0220257942087001	0.02252185597357198	0.023496320407052934	0.40424472589973226	2.2645012838277525	0.14809755027938962	0.09080065219490129	103.8785687066775	106.2181068698301	122_genus_tests_Moffitt50	relative_compositional_CLR_association_not_absolute_load	0.42076441464328906	74	LOW_CURRENT_CONCERN
Leptothrix	primary	Model_0	CLR_genus ~ standardized_Moffitt50_contrast	62	0.11125612660504464	0.17147562299140534	-0.23174618859320184	0.4542584418032911	0.6488159929917326	0.5189330765409157	0.008751812985070773	-0.007768990131844733	0.008751812985070773	0.008829083472451245	0.007251891852307605	0.1615351803537796	2.0485765456897456	0.17810716849377528	0.09080065219490129	85.51889564670653	86.27394911484313	122_genus_tests_Moffitt50	relative_compositional_CLR_association_not_absolute_load	0.729988955063713	86	LOW_CURRENT_CONCERN
Altererythrobacter	primary	Model_0	CLR_genus ~ standardized_Moffitt50_contrast	62	0.022229938252202933	0.11150519104941124	-0.20081365254721834	0.2452735290516242	0.1993623619043188	0.8426533907878812	0.00047110182388721	-0.016187713145714655	0.00047110182388721	0.00047132386541985085	6.500428172808927e-07	0.04156815181100582	2.5588276077454304	0.10654893116625432	0.09080065219490129	63.95682809234294	63.98697247177943	122_genus_tests_Moffitt50	relative_compositional_CLR_association_not_absolute_load	0.9329795717732935	110	LOW_CURRENT_CONCERN
Roseolovirus	primary	Model_0	CLR_genus ~ standardized_Moffitt50_contrast	62	-0.9369978304560188	0.21153625715513094	-1.3601333449204756	-0.513862315991562	-4.429490447913465	4.070993900807693e-05	0.21818057871566243	0.2051502550275902	0.21818057871566243	0.27906773965431203	8.84849284783388e-05	0.000913010376961988	2.4808634097677245	0.11261946574624804	0.09080065219490129	191.90989634766598	245.4657573387024	122_genus_tests_Moffitt50	relative_compositional_CLR_association_not_absolute_load	0.0008277687598308975	6	LOW_CURRENT_CONCERN
Janibacter	primary	Model_0	CLR_genus ~ standardized_Moffitt50_contrast	62	0.26671188843253185	0.1809971087578491	-0.09533623400667185	0.6287600108717355	1.4735698833143136	0.1458247682757535	0.042164780531646406	0.026200860207173937	0.042164780531646406	0.044020912652439285	0.003036608014609127	0.024952115023102916	3.408109243159343	0.14188690314088706	0.09080065219490129	98.57244786281476	102.91169698012085	122_genus_tests_Moffitt50	relative_compositional_CLR_association_not_absolute_load	0.28694551176841815	62	LOW_CURRENT_CONCERN
Lactobacillus	primary	Model_0	CLR_genus ~ standardized_Moffitt50_contrast	62	0.14331419352959643	0.1930898897817578	-0.24292309245382723	0.5295514795130201	0.742214901523736	0.4608529306577934	0.010054252266888275	-0.00644484352866348	0.010054252266888275	0.010156366942240647	3.178389224388945e-05	0.1214719181161336	4.60574780965762	0.1545963072260654	0.09080065219490129	123.35872159941712	124.61159804150648	122_genus_tests_Moffitt50	relative_compositional_CLR_association_not_absolute_load	0.6614595004735389	85	LOW_CURRENT_CONCERN
Acinetobacter	primary	Model_0	CLR_genus ~ standardized_Moffitt50_contrast	62	-0.10466305225627748	0.06413068990112084	-0.2329435315897614	0.023617427077206432	-1.6320275427825741	0.10791172274479628	0.04528222244366953	0.02937025948439742	0.04528222244366953	0.047429956274170015	0.6386232456137158	0.6656248845650892	2.174328407376488	0.14306483176862114	0.09080065219490129	14.088472295883841	14.756687920847467	122_genus_tests_Moffitt50	relative_compositional_CLR_association_not_absolute_load	0.22698672715284737	58	BIOLOGICALLY_PLAUSIBLE_BUT_CONTAMINATION_SENSITIVE
Janthinobacterium	primary	Model_0	CLR_genus ~ standardized_Moffitt50_contrast	62	-0.07225368503898123	0.13027368771347708	-0.3328398588380153	0.18833248876005287	-0.5546299203404407	0.5812094878706149	0.006016873932826905	-0.010549511501625863	0.006016873932826905	0.00605329585083951	0.013443159459625629	0.005661830884799715	3.500818952856463	0.10605922406935402	0.09080065219490129	52.60874455034462	52.92720084544908	122_genus_tests_Moffitt50	relative_compositional_CLR_association_not_absolute_load	0.7806082001048338	90	LOW_CURRENT_CONCERN
Paracoccus	primary	Model_0	CLR_genus ~ standardized_Moffitt50_contrast	62	0.3066551243593404	0.19149157476329987	-0.07638505557376918	0.68969530429245	1.6014026974209838	0.11454021124754622	0.0371211402802446	0.021073159284915377	0.0371211402802446	0.03855224352007132	9.322718896466476e-05	0.01424288330346685	2.1541284937241585	0.16947703577011114	0.09080065219490129	148.79235964723918	154.52863893028552	122_genus_tests_Moffitt50	relative_compositional_CLR_association_not_absolute_load	0.23289842953667733	60	LOW_CURRENT_CONCERN
Delftia	primary	Model_0	CLR_genus ~ standardized_Moffitt50_contrast	62	-0.01611019267617364	0.11512799055404162	-0.2464004614343014	0.2141800760819541	-0.13993289206773257	0.88918169867327	0.00013570446841060235	-0.01652870045711574	0.00013570446841060235	0.00013572288661278128	3.166791683365285e-08	0.7886745876027161	5.523057858780859	0.2219933206716631	0.09080065219490129	116.64824693176867	116.66407876856053	122_genus_tests_Moffitt50	relative_compositional_CLR_association_not_absolute_load	0.9433058020707734	115	HIGH_RISK_POTENTIAL_CONTAMINANT
Sphingorhabdus	primary	Model_0	CLR_genus ~ standardized_Moffitt50_contrast	62	0.2319436844574205	0.12959048941325543	-0.027275889269676362	0.49116325818451734	1.7898202677340584	0.07852926472091476	0.05403074076469039	0.03826458644410191	0.05403074076469039	0.05711680399463198	0.28316208068756193	0.5302244141853416	2.9035888186147	0.19173140534915967	0.09080065219490129	57.45542482820106	60.73709506654174	122_genus_tests_Moffitt50	relative_compositional_CLR_association_not_absolute_load	0.17741796844354815	54	LOW_CURRENT_CONCERN
Klebsiella	primary	Model_0	CLR_genus ~ standardized_Moffitt50_contrast	62	-0.7027783313711446	0.18646061051053744	-1.075755084466822	-0.32980157827546736	-3.76904446170645	0.0003763983918317249	0.2266365273850931	0.21374713617484464	0.2266365273850931	0.29305305384903513	0.20699286792063323	0.5433174867074375	2.968679725120354	0.1758055121296518	0.09080065219490129	102.80643716224029	132.93417752797373	122_genus_tests_Moffitt50	relative_compositional_CLR_association_not_absolute_load	0.0038267169836225367	12	LOW_CURRENT_CONCERN
Brachybacterium	primary	Model_0	CLR_genus ~ standardized_Moffitt50_contrast	62	0.1765378474896369	0.1290446097117267	-0.08158980425941026	0.4346654992386841	1.368037362304443	0.17640217557473684	0.0344560048637782	0.01836360494484124	0.0344560048637782	0.035685587645249706	0.0026167459336794365	0.023936420646997778	4.082447828720719	0.13861462672125072	0.09080065219490129	53.27367244927005	55.17477475664279	122_genus_tests_Moffitt50	relative_compositional_CLR_association_not_absolute_load	0.3310933141556599	65	LOW_CURRENT_CONCERN
Herbaspirillum	primary	Model_0	CLR_genus ~ standardized_Moffitt50_contrast	62	0.3666245045673405	0.13699845150626913	0.09258680040002415	0.640662208734657	2.676121522078398	0.009588249537927564	0.10632811291963262	0.09143358146829317	0.10632811291963262	0.11897891659880602	0.023667669200617577	0.26356427135241994	3.1005348177262158	0.23918904762272758	0.09080065219490129	68.91326129613125	77.11248646443538	122_genus_tests_Moffitt50	relative_compositional_CLR_association_not_absolute_load	0.038992214787572095	30	MODERATE_RISK_ENVIRONMENTAL
Melaminivora	primary	Model_0	CLR_genus ~ standardized_Moffitt50_contrast	62	0.013491304426811278	0.1391462580714076	-0.26484265253485945	0.291825261388482	0.09695772357663948	0.9230831172814664	0.00014568416236482307	-0.01651855443492911	0.00014568416236482307	0.00014570538933242	1.175456854413256e-06	0.016686615123382945	2.0410325396442337	0.15329126933791504	0.09080065219490129	76.20125140332672	76.21235433633011	122_genus_tests_Moffitt50	relative_compositional_CLR_association_not_absolute_load	0.9625311137464864	117	LOW_CURRENT_CONCERN
