gene	row_index_1based	missing_count	missing_proportion	nonmissing_count	mean_expression_skipna	median_expression_skipna	detected_sample_count_gt0_skipna	all_zero_among_observed	literal_NA	blank_field	parse_failure	missing_pattern
RPSAP47	35777	0	0.0	62	0.6666186063084958	0.0	23	False	0	0	0	complete
RPSAP5	35778	0	0.0	62	0.4899533477428069	0.0	17	False	0	0	0	complete
RPSAP50	35779	0	0.0	62	1.697898200388082	0.3512568065430355	31	False	0	0	0	complete
RPSAP51	35780	0	0.0	62	19.32253454238692	12.5106808507106	62	False	0	0	0	complete
RPSAP52	35781	0	0.0	62	220.6232971425599	50.82120417024445	60	False	0	0	0	complete
RPSAP55	35782	0	0.0	62	2.2060100419896016	0.328013641060766	31	False	0	0	0	complete
RPSAP58	35783	0	0.0	62	14.43381278999272	10.77137542335435	61	False	0	0	0	complete
RPSAP6	35784	0	0.0	62	44.20945905014427	41.1404179458436	62	False	0	0	0	complete
RPSAP60	35785	0	0.0	62	2.254790069471773	0.79619514959934	32	False	0	0	0	complete
RPSAP63	35786	0	0.0	62	0.6417546035521927	0.0	20	False	0	0	0	complete
RPSAP64	35787	0	0.0	62	0.957670976811729	0.0	22	False	0	0	0	complete
RPSAP69	35788	0	0.0	62	7.763343856189753	5.25801221354601	57	False	0	0	0	complete
RPSAP70	35789	0	0.0	62	45.181000710238344	42.42517930903835	61	False	0	0	0	complete
RPSAP71	35790	0	0.0	62	10.323418630186975	0.0	26	False	0	0	0	complete
RPSAP72	35791	0	0.0	62	8.128063104814805	6.42244061464114	57	False	0	0	0	complete
RPSAP74	35792	0	0.0	62	8.38705144971022	0.9359617808297075	39	False	0	0	0	complete
RPSAP75	35793	0	0.0	62	0.8663569300964094	0.0	26	False	0	0	0	complete
RPSAP76	35794	0	0.0	62	0.9341334665508597	0.0	21	False	0	0	0	complete
RPSAP9	35795	0	0.0	62	10.974238510110995	10.568867185645601	60	False	0	0	0	complete
RPTN	35796	0	0.0	62	70.25945977061886	5.6267825980455655	45	False	0	0	0	complete
RPTOR	35797	0	0.0	62	2226.786069678816	2145.84829438093	62	False	0	0	0	complete
RPUSD1	35798	0	0.0	62	412.2556050020234	373.23471652963553	62	False	0	0	0	complete
RPUSD2	35799	0	0.0	62	197.42598343637894	181.621863003068	62	False	0	0	0	complete
RPUSD3	35800	0	0.0	62	622.0146295119652	586.243213745208	62	False	0	0	0	complete
RPUSD4	35801	0	0.0	62	660.366531949716	649.5898153488811	62	False	0	0	0	complete
RRAD	35802	0	0.0	62	174.87787190267585	135.6661331101875	62	False	0	0	0	complete
RRAGA	35803	0	0.0	62	1309.2585525399652	1258.66787377623	62	False	0	0	0	complete
RRAGB	35804	0	0.0	62	660.1785078148501	642.9038131412635	62	False	0	0	0	complete
RRAGC	35805	0	0.0	62	1281.4953087375407	1236.66129195362	62	False	0	0	0	complete
RRAGD	35806	0	0.0	62	930.1016388212727	826.8952963497165	62	False	0	0	0	complete
RRAS	35807	0	0.0	62	1160.749199143596	989.590608809974	62	False	0	0	0	complete
RRAS2	35808	0	0.0	62	1076.851843699157	983.1465240075745	62	False	0	0	0	complete
RRBP1	35809	0	0.0	62	17372.888330132806	15532.3276857943	62	False	0	0	0	complete
RREB1	35810	0	0.0	62	6807.576310440009	6094.10766003167	62	False	0	0	0	complete
RRH	35811	0	0.0	62	14.062698371309335	12.41298238426625	62	False	0	0	0	complete
RRM1	35812	0	0.0	62	1848.3766007659246	1594.9374984277952	62	False	0	0	0	complete
RRM1-AS1	35813	0	0.0	62	150.2418937167869	134.6851344526595	62	False	0	0	0	complete
RRM2	35814	0	0.0	62	1334.0604296699992	1116.8947026065898	62	False	0	0	0	complete
RRM2B	35815	0	0.0	62	1926.433714421384	1819.01898653851	62	False	0	0	0	complete
RRM2P2	35816	0	0.0	62	2.6515943568518128	1.144819733879915	49	False	0	0	0	complete
RRM2P3	35817	0	0.0	62	13.759685935196028	7.933678646497874	60	False	0	0	0	complete
RRM2P4	35818	0	0.0	62	1.2122316889184246	0.0	21	False	0	0	0	complete
RRN3	35819	0	0.0	62	1921.5075630093727	1838.1396990243152	62	False	0	0	0	complete
RRN3P1	35820	0	0.0	62	840.5913279679852	792.1321438537815	62	False	0	0	0	complete
RRN3P2	35821	0	0.0	62	390.59495881255174	346.57418535262946	62	False	0	0	0	complete
RRN3P3	35822	0	0.0	62	1050.5708049972175	991.4877261329354	62	False	0	0	0	complete
RRNAD1	35823	0	0.0	62	748.3572482108125	676.4558594595385	62	False	0	0	0	complete
RRP1	35824	0	0.0	62	838.8981511319204	740.496575565816	62	False	0	0	0	complete
RRP12	35825	0	0.0	62	1198.448243598043	1004.8243700166349	62	False	0	0	0	complete
RRP15	35826	0	0.0	62	889.540718875719	847.1845939596665	62	False	0	0	0	complete
RRP1B	35827	0	0.0	62	1798.0555494297566	1649.32897963814	62	False	0	0	0	complete
RRP36	35828	0	0.0	62	1011.6853418225539	937.4391512242545	62	False	0	0	0	complete
RRP7A	35829	0	0.0	62	1493.211275702176	1250.7729774929849	62	False	0	0	0	complete
RRP7BP	35830	0	0.0	62	670.0224033353345	610.0284461615425	62	False	0	0	0	complete
RRP8	35831	0	0.0	62	813.8566553294885	820.6794866608404	62	False	0	0	0	complete
RRP9	35832	0	0.0	62	339.54872153854706	326.00949731721	62	False	0	0	0	complete
RRS1	35833	0	0.0	62	553.5799087810142	478.44320054969603	62	False	0	0	0	complete
RRS1-AS1	35834	0	0.0	62	50.11382004216244	38.27664200886829	62	False	0	0	0	complete
RS1	35835	0	0.0	62	3.552803688266522	2.71904940126076	55	False	0	0	0	complete
RSAD1	35836	0	0.0	62	899.5704018799348	856.829582671969	62	False	0	0	0	complete
RSAD2	35837	0	0.0	62	1570.8631225969195	1083.0571775252552	62	False	0	0	0	complete
RSBN1	35838	0	0.0	62	1713.4278207956424	1736.9095159888	62	False	0	0	0	complete
RSBN1L	35839	0	0.0	62	2164.529189693829	2109.608563021785	62	False	0	0	0	complete
RSC1A1	35840	0	0.0	62	1139.138484914602	1026.529232392545	62	False	0	0	0	complete
RSF1	35841	0	0.0	62	6021.723250674419	5939.713590973495	62	False	0	0	0	complete
RSF1-IT1	35842	0	0.0	62	24.671657894305024	21.50136754225115	62	False	0	0	0	complete
RSF1-IT2	35843	0	0.0	62	52.98518935835462	52.4282444855718	62	False	0	0	0	complete
RSL1D1	35844	0	0.0	62	4012.646914052719	3742.24238497018	62	False	0	0	0	complete
RSL24D1	35845	0	0.0	62	2131.6028393101938	2051.416700094775	62	False	0	0	0	complete
RSL24D1P11	35846	0	0.0	62	1.7686294445085518	0.9858207404221365	40	False	0	0	0	complete
RSL24D1P2	35847	0	0.0	62	0.8886107404226941	0.0	24	False	0	0	0	complete
RSL24D1P3	35848	0	0.0	62	1.596989766343582	0.0	24	False	0	0	0	complete
RSL24D1P6	35849	0	0.0	62	13.458322969030098	12.248640642715198	62	False	0	0	0	complete
RSL24D1P8	35850	0	0.0	62	7.10627742142294	6.746775344476135	59	False	0	0	0	complete
RSPH1	35851	0	0.0	62	108.23140527045706	88.09173109920374	62	False	0	0	0	complete
RSPH10B	35852	0	0.0	62	201.62936198419663	194.558427547164	62	False	0	0	0	complete
RSPH10B2	35853	0	0.0	62	66.26905623079567	53.732036801313996	62	False	0	0	0	complete
RSPH14	35854	0	0.0	62	31.527721787391553	28.224751463345598	62	False	0	0	0	complete
RSPH3	35855	0	0.0	62	1101.572281521939	1024.61460887415	62	False	0	0	0	complete
RSPH4A	35856	0	0.0	62	49.79168669438554	47.2072753112498	62	False	0	0	0	complete
RSPH6A	35857	0	0.0	62	6.550075790897067	4.993166242614355	61	False	0	0	0	complete
RSPH9	35858	0	0.0	62	431.8420201085439	398.28501412055	62	False	0	0	0	complete
RSPO1	35859	0	0.0	62	25.13869179161533	14.580690768434199	58	False	0	0	0	complete
RSPO2	35860	0	0.0	62	11.741340182851545	6.29059942786837	58	False	0	0	0	complete
RSPO3	35861	0	0.0	62	203.01439609523212	153.462821062618	62	False	0	0	0	complete
RSPO4	35862	0	0.0	62	8.427271636156979	2.95931780569332	58	False	0	0	0	complete
RSPRY1	35863	0	0.0	62	2257.0699859120023	2171.9129922862303	62	False	0	0	0	complete
RSRC1	35864	0	0.0	62	1192.1942632869452	1118.146020283055	62	False	0	0	0	complete
RSRC2	35865	0	0.0	62	3685.084490853246	3524.201209743685	62	False	0	0	0	complete
RSRP1	35866	0	0.0	62	4265.2705916197565	4166.750268629755	62	False	0	0	0	complete
RSU1	35867	0	0.0	62	2296.7299140707196	2205.6873528206297	62	False	0	0	0	complete
RSU1P2	35868	0	0.0	62	3.6086445131500446	2.935187406628935	54	False	0	0	0	complete
RSU1P3	35869	0	0.0	62	84.1713129927862	74.9774238339069	62	False	0	0	0	complete
RTBDN	35870	0	0.0	62	6.402853726949284	3.2327058010704297	54	False	0	0	0	complete
RTCA	35871	0	0.0	62	1244.9751471457714	1220.761992954855	62	False	0	0	0	complete
RTCA-AS1	35872	0	0.0	62	34.519928412322486	33.7738257736361	62	False	0	0	0	complete
RTCB	35873	0	0.0	62	1917.7287706970146	1857.8205519141302	62	False	0	0	0	complete
RTEL1	35874	0	0.0	62	1982.811865966819	1647.4337090845302	62	False	0	0	0	complete
RTEL1P1	35875	0	0.0	62	164.7176218397408	164.693776476469	62	False	0	0	0	complete
RTEL1-TNFRSF6B	35876	0	0.0	62	4474.453574133279	2879.109541459105	62	False	0	0	0	complete
RTF1	35877	0	0.0	62	2533.0348388770904	2516.36251488451	62	False	0	0	0	complete
RTF2	35878	0	0.0	62	1961.0256092849488	1871.8022566866898	62	False	0	0	0	complete
RTKN	35879	0	0.0	62	1376.626142829595	1349.2356618548702	62	False	0	0	0	complete
RTKN2	35880	0	0.0	62	789.3100286033765	609.228805222887	62	False	0	0	0	complete
RTL1	35881	0	0.0	62	189.45775824936868	120.8079313223715	62	False	0	0	0	complete
RTL10	35882	0	0.0	62	1086.2105765841047	974.975457282315	62	False	0	0	0	complete
RTL3	35883	0	0.0	62	8.921781394666196	5.9378319209608605	58	False	0	0	0	complete
RTL4	35884	0	0.0	62	1.9525484593633615	0.3512568065430355	31	False	0	0	0	complete
RTL5	35885	0	0.0	62	459.21518900580327	392.9597457711125	62	False	0	0	0	complete
RTL6	35886	0	0.0	62	1393.3144675558378	1387.050687158255	62	False	0	0	0	complete
RTL8A	35887	0	0.0	62	604.4200007907552	543.01353877336	62	False	0	0	0	complete
RTL8B	35888	0	0.0	62	292.49022794281905	260.472959312917	62	False	0	0	0	complete
RTL8C	35889	0	0.0	62	1292.6095638567194	1195.5949660553351	62	False	0	0	0	complete
RTL9	35890	0	0.0	62	6.3508599242362775	4.9667395608165155	58	False	0	0	0	complete
RTN1	35891	0	0.0	62	445.39412319299163	324.0807176959495	62	False	0	0	0	complete
RTN2	35892	0	0.0	62	283.10604547822044	251.950527217652	62	False	0	0	0	complete
RTN3	35893	0	0.0	62	3871.9417165319965	3888.7580546285453	62	False	0	0	0	complete
RTN4	35894	0	0.0	62	8203.672948563819	7874.178591425465	62	False	0	0	0	complete
RTN4IP1	35895	0	0.0	62	175.13654352724302	172.8840837500065	62	False	0	0	0	complete
RTN4R	35896	0	0.0	62	106.8768387455142	87.7922780733009	62	False	0	0	0	complete
RTN4RL1	35897	0	0.0	62	112.60044334233194	95.90462077554236	62	False	0	0	0	complete
RTN4RL2	35898	0	0.0	62	102.49833841039339	86.52491071302745	62	False	0	0	0	complete
RTP1	35899	0	0.0	62	1.08021413785176	0.0	21	False	0	0	0	complete
RTP2	35900	0	0.0	62	1.066918366101145	0.0	24	False	0	0	0	complete
RTP3	35901	0	0.0	62	3.9886937574656383	0.4013659686371475	31	False	0	0	0	complete
RTP4	35902	0	0.0	62	408.68293912753677	385.436288952067	62	False	0	0	0	complete
RTP5	35903	0	0.0	62	5.7228941803946425	2.056249810185825	45	False	0	0	0	complete
RTRAF	35904	0	0.0	62	2887.6238136034303	2785.873326179845	62	False	0	0	0	complete
RTTN	35905	0	0.0	62	1330.544675101742	1245.224469376	62	False	0	0	0	complete
RUBCN	35906	0	0.0	62	2098.254286063188	1982.540224381085	62	False	0	0	0	complete
RUBCNL	35907	0	0.0	62	497.32177103209654	358.97635941051897	62	False	0	0	0	complete
RUFY1	35908	0	0.0	62	2169.6683180119517	2048.09533850778	62	False	0	0	0	complete
RUFY2	35909	0	0.0	62	2184.563679550568	2203.148538546645	62	False	0	0	0	complete
RUFY3	35910	0	0.0	62	3318.3923060384113	3306.298448794915	62	False	0	0	0	complete
RUFY4	35911	0	0.0	62	72.49812669248642	41.90384148666825	62	False	0	0	0	complete
RUNDC1	35912	0	0.0	62	985.5366175826322	940.704770583009	62	False	0	0	0	complete
RUNDC3A	35913	0	0.0	62	103.55041789054474	79.7609912764686	62	False	0	0	0	complete
RUNDC3A-AS1	35914	0	0.0	62	44.98290094981469	36.28484761001245	62	False	0	0	0	complete
RUNDC3B	35915	0	0.0	62	93.09148599329131	84.9114993814305	62	False	0	0	0	complete
RUNX1	35916	0	0.0	62	10637.175466852163	9952.21394698389	62	False	0	0	0	complete
RUNX1T1	35917	0	0.0	62	1373.717108803851	1224.519779195125	62	False	0	0	0	complete
RUNX2	35918	0	0.0	62	2029.3328624851738	1568.2776761054151	62	False	0	0	0	complete
RUNX2-AS1	35919	0	0.0	62	21.884731320502006	16.3319661523239	62	False	0	0	0	complete
RUNX3	35920	0	0.0	62	811.5310209526227	634.4218425408051	62	False	0	0	0	complete
RUSC1	35921	0	0.0	62	1121.2780840463577	1090.7662969550752	62	False	0	0	0	complete
RUSC1-AS1	35922	0	0.0	62	1777.4831220579576	1601.94049566097	62	False	0	0	0	complete
RUSC2	35923	0	0.0	62	1657.1847541385994	1512.0792029841	62	False	0	0	0	complete
RUVBL1	35924	0	0.0	62	2462.679859014107	2288.687988474275	62	False	0	0	0	complete
RUVBL1-AS1	35925	0	0.0	62	16.741588262303793	16.4733828446878	62	False	0	0	0	complete
RUVBL2	35926	0	0.0	62	1398.6086889939422	1200.73970578009	62	False	0	0	0	complete
RWDD1	35927	0	0.0	62	1319.8634539900738	1322.4588366335652	62	False	0	0	0	complete
RWDD2A	35928	0	0.0	62	277.85513926517086	274.3597968907395	62	False	0	0	0	complete
RWDD2B	35929	0	0.0	62	458.85830885591963	459.950154440288	62	False	0	0	0	complete
RWDD3	35930	0	0.0	62	540.7886854472831	535.261019887001	62	False	0	0	0	complete
RWDD4	35931	0	0.0	62	912.2551462458308	899.8231250712115	62	False	0	0	0	complete
RWDD4P1	35932	0	0.0	62	70.64278189638783	60.33962808060665	62	False	0	0	0	complete
RXFP1	35933	0	0.0	62	362.2977955324237	31.637800748947	62	False	0	0	0	complete
RXFP2	35934	0	0.0	62	7.863368618143236	0.9682598392074565	40	False	0	0	0	complete
RXFP3	35935	0	0.0	62	4.89918865253003	3.2884232581510853	51	False	0	0	0	complete
RXFP4	35936	0	0.0	62	13.944510417862121	10.293182580091301	60	False	0	0	0	complete
RXRA	35937	0	0.0	62	3327.5289736311365	2533.7880731345103	62	False	0	0	0	complete
RXRB	35938	0	0.0	62	1336.4566685683333	1271.46840198831	62	False	0	0	0	complete
RXRG	35939	0	0.0	62	21.775820762669756	12.74997074187605	55	False	0	0	0	complete
RXYLT1	35940	0	0.0	62	545.7772012476421	520.4858280332639	62	False	0	0	0	complete
RXYLT1-AS1	35941	0	0.0	62	78.4330637844294	76.0420803532378	62	False	0	0	0	complete
RYBP	35942	0	0.0	62	1904.1359346196848	1838.299699984595	62	False	0	0	0	complete
RYK	35943	0	0.0	62	3100.7082176538643	2796.015742340065	62	False	0	0	0	complete
RYKP1	35944	0	0.0	62	77.82831307682791	71.5764915633905	62	False	0	0	0	complete
RYR1	35945	0	0.0	62	362.18840051709986	307.155308353321	62	False	0	0	0	complete
RYR2	35946	0	0.0	62	1163.2932105649759	781.06380097549	62	False	0	0	0	complete
RYR3	35947	0	0.0	62	372.5742401410401	260.00937510629296	62	False	0	0	0	complete
S100A1	35948	0	0.0	62	135.59185910162515	122.8716647929265	62	False	0	0	0	complete
S100A10	35949	0	0.0	62	7139.3118275856605	6226.7930035914305	62	False	0	0	0	complete
S100A11	35950	0	0.0	62	10596.236034801772	9215.507032594414	62	False	0	0	0	complete
S100A11P1	35951	0	0.0	62	4.518329095457414	2.607055665724505	46	False	0	0	0	complete
S100A11P2	35952	0	0.0	62	0.8905427080511849	0.0	22	False	0	0	0	complete
S100A12	35953	0	0.0	62	19.06830315472384	1.0035380184801266	38	False	0	0	0	complete
S100A13	35954	0	0.0	62	1269.3972329953845	1142.270351085565	62	False	0	0	0	complete
S100A14	35955	0	0.0	62	2361.0991961251143	1529.2838242155199	62	False	0	0	0	complete
S100A16	35956	0	0.0	62	3348.653133961692	2793.36075238815	62	False	0	0	0	complete
S100A2	35957	0	0.0	62	3273.2052054327933	294.795211301316	62	False	0	0	0	complete
S100A3	35958	0	0.0	62	100.06231765989129	50.0112529373901	62	False	0	0	0	complete
S100A4	35959	0	0.0	62	4209.069929131608	2903.2569506486598	62	False	0	0	0	complete
S100A5	35960	0	0.0	62	18.469655719290287	14.09192873172935	60	False	0	0	0	complete
S100A6	35961	0	0.0	62	20133.568375589904	17729.00066523845	62	False	0	0	0	complete
S100A7	35962	0	0.0	62	274.7011960129426	1.9375738572942152	39	False	0	0	0	complete
S100A7A	35963	0	0.0	62	16.09056311005835	0.0	20	False	0	0	0	complete
S100A8	35964	0	0.0	62	2553.330373721577	194.134268147257	62	False	0	0	0	complete
S100A9	35965	0	0.0	62	7918.903737207193	813.7109642791675	62	False	0	0	0	complete
S100B	35966	0	0.0	62	155.51226344379214	111.9528369210675	62	False	0	0	0	complete
S100G	35967	0	0.0	62	18.180737184457364	16.258082078861598	62	False	0	0	0	complete
S100P	35968	0	0.0	62	2623.36997863063	1497.43185411228	62	False	0	0	0	complete
S100PBP	35969	0	0.0	62	1703.5229396347722	1683.22928591356	62	False	0	0	0	complete
S100Z	35970	0	0.0	62	22.65544142824997	17.44000582208485	61	False	0	0	0	complete
S1PR1	35971	0	0.0	62	917.6582057387358	719.8349197470191	62	False	0	0	0	complete
S1PR2	35972	0	0.0	62	459.9298470401655	466.050415950007	62	False	0	0	0	complete
S1PR3	35973	0	0.0	62	1095.6053367643137	966.9857569983506	62	False	0	0	0	complete
S1PR4	35974	0	0.0	62	175.38419386689904	115.4145883141755	62	False	0	0	0	complete
S1PR5	35975	0	0.0	62	131.04496173829278	59.299001855317556	62	False	0	0	0	complete
SAA1	35976	0	0.0	62	668.2646252090601	210.7364450904755	62	False	0	0	0	complete
SAA2	35977	0	0.0	62	503.17684478349327	175.67051207055198	62	False	0	0	0	complete
SAA2-SAA4	35978	0	0.0	62	257.85468620165113	68.2303447071814	62	False	0	0	0	complete
SAA4	35979	0	0.0	62	83.12706409461093	15.4488797640831	60	False	0	0	0	complete
SAAL1	35980	0	0.0	62	452.39371342454865	426.1268529998345	62	False	0	0	0	complete
SAC3D1	35981	0	0.0	62	142.15283625582117	134.23608549794102	62	False	0	0	0	complete
SACM1L	35982	0	0.0	62	2144.922726871905	2143.5463263987003	62	False	0	0	0	complete
SACS	35983	0	0.0	62	2772.1024583005055	2703.3093565444196	62	False	0	0	0	complete
SACS-AS1	35984	0	0.0	62	4.572509195394472	2.884763342392345	53	False	0	0	0	complete
SAE1	35985	0	0.0	62	1799.9240503931485	1617.0601149233348	62	False	0	0	0	complete
SAFB	35986	0	0.0	62	3465.862628251773	3335.57875380015	62	False	0	0	0	complete
SAFB2	35987	0	0.0	62	2817.6469205870135	2704.0232024451852	62	False	0	0	0	complete
SAG	35988	0	0.0	62	1.921785103115445	1.25202418567476	43	False	0	0	0	complete
SAGE1	35989	0	0.0	62	3.290307743253046	0.8947023688630671	34	False	0	0	0	complete
SALL1	35990	0	0.0	62	109.58308991947357	87.81137507498275	62	False	0	0	0	complete
SALL2	35991	0	0.0	62	288.4157069645283	247.80778647026	62	False	0	0	0	complete
SALL4	35992	0	0.0	62	591.9378730795281	440.6138665374845	62	False	0	0	0	complete
SALL4P7	35993	0	0.0	62	2.248879308458378	0.378933180143487	31	False	0	0	0	complete
SALRNA1	35994	0	0.0	62	9.156632646790973	5.0579407763706	49	False	0	0	0	complete
SALRNA2	35995	0	0.0	62	23.33699067736277	20.54573818860385	62	False	0	0	0	complete
SALRNA3	35996	0	0.0	62	4.805124525393954	3.3547320665379603	57	False	0	0	0	complete
SAMD1	35997	0	0.0	62	862.4701428823431	821.1240331392814	62	False	0	0	0	complete
SAMD10	35998	0	0.0	62	253.2933390454239	206.7619523890695	62	False	0	0	0	complete
SAMD11	35999	0	0.0	62	609.2315750192033	592.801831541728	62	False	0	0	0	complete
SAMD11P1	36000	0	0.0	62	59.770779524967274	54.4709783406333	62	False	0	0	0	complete
SAMD12	36001	0	0.0	62	2392.0670072567486	2041.010771401775	62	False	0	0	0	complete
SAMD12-AS1	36002	0	0.0	62	69.8116829769478	54.58185327406465	62	False	0	0	0	complete
SAMD13	36003	0	0.0	62	96.31593735509905	80.7533202373622	62	False	0	0	0	complete
SAMD14	36004	0	0.0	62	488.96966661815605	484.2489408468865	62	False	0	0	0	complete
SAMD15	36005	0	0.0	62	95.71210700153799	91.0144718255564	62	False	0	0	0	complete
SAMD3	36006	0	0.0	62	334.35958815836653	271.7208462063485	62	False	0	0	0	complete
SAMD4A	36007	0	0.0	62	2440.392486509065	2407.413011689475	62	False	0	0	0	complete
SAMD4B	36008	0	0.0	62	4809.083416896142	3841.653356288345	62	False	0	0	0	complete
SAMD5	36009	0	0.0	62	516.358162341693	421.431708598432	62	False	0	0	0	complete
SAMD7	36010	0	0.0	62	1.0869631906642185	0.0	27	False	0	0	0	complete
SAMD8	36011	0	0.0	62	2285.892025276892	2221.68995938894	62	False	0	0	0	complete
SAMD9	36012	0	0.0	62	7433.29893454661	6317.81648737561	62	False	0	0	0	complete
SAMD9L	36013	0	0.0	62	5497.8432211415475	4850.366048780395	62	False	0	0	0	complete
SAMHD1	36014	0	0.0	62	6117.165784353422	5723.70532843407	62	False	0	0	0	complete
SAMM50	36015	0	0.0	62	1210.3938546648844	1122.3179845976101	62	False	0	0	0	complete
SAMM50P1	36016	0	0.0	62	21.067562249998115	20.8195366695291	62	False	0	0	0	complete
SAMMSON	36017	0	0.0	62	7.517702962699382	3.986992394855645	54	False	0	0	0	complete
SAMSN1	36018	0	0.0	62	1165.2088249660092	917.1982056760295	62	False	0	0	0	complete
SAMSN1-AS1	36019	0	0.0	62	2.466847910047573	1.731749492707555	47	False	0	0	0	complete
SAP130	36020	0	0.0	62	1255.4299321915285	1209.69542070004	62	False	0	0	0	complete
SAP18	36021	0	0.0	62	2349.1686694721143	2234.84437427852	62	False	0	0	0	complete
SAP18P3	36022	0	0.0	62	2.2253386841963363	1.238609907822195	39	False	0	0	0	complete
SAP25	36023	0	0.0	62	235.85061221371052	201.26346423626097	62	False	0	0	0	complete
SAP30	36024	0	0.0	62	548.322125415346	499.3851559904475	62	False	0	0	0	complete
SAP30BP	36025	0	0.0	62	1887.1932488000884	1809.648680740565	62	False	0	0	0	complete
SAP30L	36026	0	0.0	62	1600.3361540868218	1657.355611532005	62	False	0	0	0	complete
SAP30L-AS1	36027	0	0.0	62	170.25454435842863	155.729516047821	62	False	0	0	0	complete
SAPCD1	36028	0	0.0	62	130.4267662296655	117.70171122657601	62	False	0	0	0	complete
SAPCD1-AS1	36029	0	0.0	62	65.49295647999915	59.989709192640404	62	False	0	0	0	complete
SAPCD2	36030	0	0.0	62	346.4182045099523	323.1777544661465	62	False	0	0	0	complete
SAPCD2P3	36031	0	0.0	62	17.830142069009323	15.65731510793335	62	False	0	0	0	complete
SAR1A	36032	0	0.0	62	4279.636751639574	4241.484544409024	62	False	0	0	0	complete
SAR1AP2	36033	0	0.0	62	25.097214344892894	19.46026625532745	60	False	0	0	0	complete
SAR1AP3	36034	0	0.0	62	2.3718710206428475	1.07387146841189	45	False	0	0	0	complete
SAR1AP4	36035	0	0.0	62	1.3178162132666258	0.0	29	False	0	0	0	complete
SAR1B	36036	0	0.0	62	2992.31970768837	2977.840217335055	62	False	0	0	0	complete
SARAF	36037	0	0.0	62	7744.251182249462	7394.39042819129	62	False	0	0	0	complete
SARDH	36038	0	0.0	62	362.89610750372185	220.74395495060799	62	False	0	0	0	complete
SARM1	36039	0	0.0	62	1752.2423646882885	1775.3510438088401	62	False	0	0	0	complete
SARNP	36040	0	0.0	62	1416.49231863737	1355.7986591520848	62	False	0	0	0	complete
SARS	36041	0	0.0	62	3251.6340391474737	3119.9507234030852	62	False	0	0	0	complete
SARS2	36042	0	0.0	62	499.7135988723638	403.698151750591	62	False	0	0	0	complete
SART1	36043	0	0.0	62	2023.6340118843125	1854.762953191305	62	False	0	0	0	complete
SART3	36044	0	0.0	62	2310.7116511235927	2164.140486303935	62	False	0	0	0	complete
SASH1	36045	0	0.0	62	2400.9084345812375	2244.257668306755	62	False	0	0	0	complete
SASH3	36046	0	0.0	62	906.0725615925655	630.405637076715	62	False	0	0	0	complete
SASS6	36047	0	0.0	62	452.76349729274193	422.6181765906405	62	False	0	0	0	complete
SAT1	36048	0	0.0	62	15232.91531436107	13859.94123291825	62	False	0	0	0	complete
SAT2	36049	0	0.0	62	669.9581221397892	605.6701917334325	62	False	0	0	0	complete
SATB1	36050	0	0.0	62	2547.4177388585326	2294.1061558811352	62	False	0	0	0	complete
SATB1-AS1	36051	0	0.0	62	198.46797998558617	128.871698161815	62	False	0	0	0	complete
SATB2	36052	0	0.0	62	519.8279812324195	401.027406607121	62	False	0	0	0	complete
SATB2-AS1	36053	0	0.0	62	26.952897020443363	21.543355630419	62	False	0	0	0	complete
SATL1	36054	0	0.0	62	149.04422455183578	147.786780664354	62	False	0	0	0	complete
SAV1	36055	0	0.0	62	1865.810594189008	1754.52445146227	62	False	0	0	0	complete
SAXO1	36056	0	0.0	62	8.47583657606736	6.439200826245186	59	False	0	0	0	complete
SAXO2	36057	0	0.0	62	61.19471322470829	49.88518662870505	62	False	0	0	0	complete
SAYSD1	36058	0	0.0	62	386.1911605405564	379.266795470712	62	False	0	0	0	complete
SBDS	36059	0	0.0	62	2588.10467409877	2529.0254196977003	62	False	0	0	0	complete
SBDSP1	36060	0	0.0	62	506.1759544925796	489.3142971575545	62	False	0	0	0	complete
SBF1	36061	0	0.0	62	4670.414553375909	4388.74189503073	62	False	0	0	0	complete
SBF1P1	36062	0	0.0	62	6.962083614241257	2.622996963878805	51	False	0	0	0	complete
SBF2	36063	0	0.0	62	4325.889515853446	4125.687475521695	62	False	0	0	0	complete
SBF2-AS1	36064	0	0.0	62	758.1629748174446	727.4392652102974	62	False	0	0	0	complete
SBK1	36065	0	0.0	62	140.06786902984746	114.501195096347	62	False	0	0	0	complete
SBK2	36066	0	0.0	62	2.0753799374796698	0.8611064946104015	37	False	0	0	0	complete
SBK3	36067	0	0.0	62	10.305868077397346	6.56621615822692	57	False	0	0	0	complete
SBNO1	36068	0	0.0	62	4655.090097419534	4414.08203326344	62	False	0	0	0	complete
SBNO2	36069	0	0.0	62	5578.95464225348	4659.933587470855	62	False	0	0	0	complete
SBSN	36070	0	0.0	62	60.95898356800869	4.334172417764495	47	False	0	0	0	complete
SBSPON	36071	0	0.0	62	274.6257311189324	187.9410641283005	62	False	0	0	0	complete
SC5D	36072	0	0.0	62	1203.774126417225	1177.95386275775	62	False	0	0	0	complete
SCAANT1	36073	0	0.0	62	27.46532472714015	27.37516327596995	62	False	0	0	0	complete
SCAF1	36074	0	0.0	62	3119.0242375644807	2738.4372933130953	62	False	0	0	0	complete
SCAF11	36075	0	0.0	62	11295.416705555675	11132.5376097939	62	False	0	0	0	complete
