taxon	host_feature	host_feature_collection	coefficient	p_value	bh_q_value	supported_nominal	TRANSFORMATION_SENSITIVE_MECHANISM	composition_sensitive	sample_sensitive	evidence_category	criteria
Chryseobacterium	SREBF2	DoRothEA_VIPER	0.0165318760367204	0.821059427071401	0.941708550467856	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.8211; primary_q=0.9417; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Chryseobacterium	STAT1	DoRothEA_VIPER	-0.0192881162382634	0.856745207729755	0.953410075568652	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.8567; primary_q=0.9534; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Chryseobacterium	STAT2	DoRothEA_VIPER	0.119139711232574	0.200427640013026	0.896404895910458	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.2004; primary_q=0.8964; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Chryseobacterium	STAT3	DoRothEA_VIPER	-0.106711538739143	0.660069495265823	0.91591612525634	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.6601; primary_q=0.9159; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Chryseobacterium	STAT5A	DoRothEA_VIPER	-0.218606806063847	0.289915256649548	0.896404895910458	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.2899; primary_q=0.8964; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Chryseobacterium	STAT5B	DoRothEA_VIPER	-0.0840383495991185	0.659961102512884	0.91591612525634	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.66; primary_q=0.9159; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Chryseobacterium	TAL1	DoRothEA_VIPER	-0.018919841894255	0.694317249261551	0.919579451605082	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.6943; primary_q=0.9196; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Chryseobacterium	TBP	DoRothEA_VIPER	0.0173328679255349	0.737254842845718	0.930044721209989	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.7373; primary_q=0.93; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Chryseobacterium	TBX21	DoRothEA_VIPER	-0.169645938217064	0.408682131646116	0.896404895910458	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.4087; primary_q=0.8964; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Chryseobacterium	TCF12	DoRothEA_VIPER	0.0713887354557435	0.642176236165151	0.91591612525634	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.6422; primary_q=0.9159; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Chryseobacterium	TCF3	DoRothEA_VIPER	-0.0116777427074526	0.80191902613556	0.938415881647996	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.8019; primary_q=0.9384; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Chryseobacterium	TCF4	DoRothEA_VIPER	-0.0319586713951816	0.818980173393142	0.941708550467856	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.819; primary_q=0.9417; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Chryseobacterium	TCF7	DoRothEA_VIPER	-0.130247173921651	0.34302131792497	0.896404895910458	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.343; primary_q=0.8964; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Chryseobacterium	TCF7L2	DoRothEA_VIPER	-0.0723439066884115	0.0313776546756616	0.896404895910458	TRUE	TRUE	TRUE	FALSE	EXPLORATORY_HOST_MECHANISM	primary_p=0.03138; primary_q=0.8964; transformation_sensitive=TRUE; composition_sensitive=TRUE; sample_sensitive=FALSE
Chryseobacterium	TEAD1	DoRothEA_VIPER	-0.0544187375792497	0.82280965482469	0.941708550467856	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.8228; primary_q=0.9417; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Chryseobacterium	TEAD2	DoRothEA_VIPER	-0.0349638457876176	0.300538413004606	0.896404895910458	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.3005; primary_q=0.8964; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Chryseobacterium	TEAD4	DoRothEA_VIPER	0.160224650064643	0.197351792385821	0.896404895910458	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.1974; primary_q=0.8964; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Chryseobacterium	TFAP2A	DoRothEA_VIPER	-0.0843046304713704	0.464500718789965	0.896404895910458	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.4645; primary_q=0.8964; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Chryseobacterium	TFAP2C	DoRothEA_VIPER	-0.00647798490648556	0.940845821777048	0.965212691567	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.9408; primary_q=0.9652; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Chryseobacterium	TFAP4	DoRothEA_VIPER	0.0377813292111744	0.737219384079844	0.930044721209989	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.7372; primary_q=0.93; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Chryseobacterium	TGFb	PROGENy	-0.135537904792092	0.172784425653684	0.6859936885295	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.1728; primary_q=0.686; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Chryseobacterium	TGIF2	DoRothEA_VIPER	0.0133102350735079	0.723573644741601	0.925501173506699	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.7236; primary_q=0.9255; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Chryseobacterium	THAP1	DoRothEA_VIPER	0.0224657780963675	0.795496659210207	0.938415881647996	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.7955; primary_q=0.9384; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Chryseobacterium	THAP11	DoRothEA_VIPER	-0.0308948411337802	0.512829973141737	0.908405993892872	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.5128; primary_q=0.9084; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Chryseobacterium	TNFa	PROGENy	-0.111266881042202	0.324128307142933	0.6859936885295	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.3241; primary_q=0.686; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Chryseobacterium	TP53	DoRothEA_VIPER	0.0247977030311118	0.626400389087037	0.91591612525634	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.6264; primary_q=0.9159; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Chryseobacterium	TP63	DoRothEA_VIPER	0.125331064386141	0.294730619671643	0.896404895910458	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.2947; primary_q=0.8964; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Chryseobacterium	TP73	DoRothEA_VIPER	-0.0488071061009549	0.500928161985514	0.908405993892872	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.5009; primary_q=0.9084; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Chryseobacterium	TWIST1	DoRothEA_VIPER	-0.0647987757940061	0.0758861451984441	0.896404895910458	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.07589; primary_q=0.8964; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Chryseobacterium	Trail	PROGENy	-0.100540341879339	0.583958415453014	0.6859936885295	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.584; primary_q=0.686; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Chryseobacterium	USF1	DoRothEA_VIPER	0.138910441688961	0.206256002080622	0.896404895910458	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.2063; primary_q=0.8964; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Chryseobacterium	USF2	DoRothEA_VIPER	-0.0916782208498636	0.393896890967652	0.896404895910458	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.3939; primary_q=0.8964; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Chryseobacterium	VDR	DoRothEA_VIPER	0.043234254409058	0.372918651671428	0.896404895910458	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.3729; primary_q=0.8964; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Chryseobacterium	VEGF	PROGENy	0.123076194911886	0.320279535903323	0.6859936885295	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.3203; primary_q=0.686; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Chryseobacterium	WNT	PROGENy	0.0806639010724819	0.51702651608318	0.6859936885295	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.517; primary_q=0.686; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Chryseobacterium	WT1	DoRothEA_VIPER	-0.0105608119221378	0.853671915870785	0.953410075568652	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.8537; primary_q=0.9534; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Chryseobacterium	XBP1	DoRothEA_VIPER	-0.0337002073411295	0.397955506087185	0.896404895910458	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.398; primary_q=0.8964; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Chryseobacterium	YY1	DoRothEA_VIPER	-0.00646145719575552	0.880383671613219	0.953410075568652	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.8804; primary_q=0.9534; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Chryseobacterium	ZBED1	DoRothEA_VIPER	0.0262570849274598	0.292892356025152	0.896404895910458	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.2929; primary_q=0.8964; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Chryseobacterium	ZBTB11	DoRothEA_VIPER	-0.0264785811978482	0.610346682776788	0.91591612525634	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.6103; primary_q=0.9159; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Chryseobacterium	ZBTB7A	DoRothEA_VIPER	0.0203887222734886	0.881486149992976	0.953410075568652	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.8815; primary_q=0.9534; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Chryseobacterium	ZEB1	DoRothEA_VIPER	-0.0105105654029914	0.925550180470574	0.965212691567	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.9256; primary_q=0.9652; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Chryseobacterium	ZEB2	DoRothEA_VIPER	0.128638943433424	0.610859628535755	0.91591612525634	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.6109; primary_q=0.9159; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Chryseobacterium	ZFX	DoRothEA_VIPER	-0.0348811046386535	0.337343893557149	0.896404895910458	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.3373; primary_q=0.8964; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Chryseobacterium	ZKSCAN1	DoRothEA_VIPER	0.0474152750741941	0.772910432175658	0.938415881647996	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.7729; primary_q=0.9384; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Chryseobacterium	ZNF143	DoRothEA_VIPER	0.061274370578949	0.197829651392708	0.896404895910458	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.1978; primary_q=0.8964; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Chryseobacterium	ZNF24	DoRothEA_VIPER	-0.083181929722655	0.143504338343815	0.896404895910458	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.1435; primary_q=0.8964; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Chryseobacterium	ZNF263	DoRothEA_VIPER	0.0217250049532689	0.875180105892212	0.953410075568652	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.8752; primary_q=0.9534; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Chryseobacterium	ZNF274	DoRothEA_VIPER	0.0192825724124801	0.535133600497131	0.908405993892872	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.5351; primary_q=0.9084; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Chryseobacterium	ZNF384	DoRothEA_VIPER	-0.00536401238988391	0.901195323847797	0.957792131625678	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.9012; primary_q=0.9578; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Chryseobacterium	ZNF639	DoRothEA_VIPER	0.028332058161367	0.441859880015707	0.896404895910458	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.4419; primary_q=0.8964; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Chryseobacterium	ZNF740	DoRothEA_VIPER	0.0471087505452254	0.5419783259878	0.908405993892872	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.542; primary_q=0.9084; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Chryseobacterium	p53	PROGENy	0.120271026381272	0.385881748360329	0.6859936885295	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.3859; primary_q=0.686; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Cutibacterium	AHR	DoRothEA_VIPER	-0.0650142851327914	0.67398132335978	0.760389185328982	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.674; primary_q=0.7604; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Cutibacterium	AR	DoRothEA_VIPER	0.0688320955164008	0.381134503952211	0.505118017286063	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.3811; primary_q=0.5051; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Cutibacterium	ARID2	DoRothEA_VIPER	0.0876331418608587	0.100852023711718	0.198378038683175	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.1009; primary_q=0.1984; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Cutibacterium	ARID3A	DoRothEA_VIPER	-0.0589526082815833	0.378278789074186	0.504371718765581	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.3783; primary_q=0.5044; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Cutibacterium	ARNT	DoRothEA_VIPER	-0.290137265971753	0.00146790752121848	0.0153780787937174	TRUE	TRUE	FALSE	FALSE	TRANSFORMATION_SENSITIVE_MECHANISM	primary_p=0.001468; primary_q=0.01538; transformation_sensitive=TRUE; composition_sensitive=FALSE; sample_sensitive=FALSE
Cutibacterium	ASCL1	DoRothEA_VIPER	0.328206018088854	0.0138394965639473	0.0524946421391105	TRUE	TRUE	FALSE	FALSE	EXPLORATORY_HOST_MECHANISM	primary_p=0.01384; primary_q=0.05249; transformation_sensitive=TRUE; composition_sensitive=FALSE; sample_sensitive=FALSE
Cutibacterium	ATF1	DoRothEA_VIPER	0.0770582714039681	0.142128342892929	0.24620657823972	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.1421; primary_q=0.2462; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Cutibacterium	ATF2	DoRothEA_VIPER	0.16929801418027	0.197940580449296	0.318861702848038	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.1979; primary_q=0.3189; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Cutibacterium	ATF3	DoRothEA_VIPER	0.0869089833645472	0.0408957892857024	0.112038824880291	TRUE	TRUE	TRUE	FALSE	EXPLORATORY_HOST_MECHANISM	primary_p=0.0409; primary_q=0.112; transformation_sensitive=TRUE; composition_sensitive=TRUE; sample_sensitive=FALSE
Cutibacterium	ATF4	DoRothEA_VIPER	-0.175826747833946	0.00265090142835289	0.0215999375643569	TRUE	TRUE	FALSE	FALSE	TRANSFORMATION_SENSITIVE_MECHANISM	primary_p=0.002651; primary_q=0.0216; transformation_sensitive=TRUE; composition_sensitive=FALSE; sample_sensitive=FALSE
Cutibacterium	ATF7	DoRothEA_VIPER	0.011379788675845	0.798181323689408	0.855715728149439	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.7982; primary_q=0.8557; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Cutibacterium	Androgen	PROGENy	-0.147558169556314	0.251822615564337	0.391724068655635	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.2518; primary_q=0.3917; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Cutibacterium	BACH1	DoRothEA_VIPER	-0.118517184086864	0.0075172692602557	0.0339933331822687	TRUE	TRUE	TRUE	FALSE	TRANSFORMATION_SENSITIVE_MECHANISM	primary_p=0.007517; primary_q=0.03399; transformation_sensitive=TRUE; composition_sensitive=TRUE; sample_sensitive=FALSE
Cutibacterium	BACH2	DoRothEA_VIPER	0.107101811953984	0.105232285096896	0.201313936707106	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.1052; primary_q=0.2013; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Cutibacterium	BATF	DoRothEA_VIPER	0.318341508252502	0.0418558224676191	0.112038824880291	TRUE	TRUE	TRUE	FALSE	EXPLORATORY_HOST_MECHANISM	primary_p=0.04186; primary_q=0.112; transformation_sensitive=TRUE; composition_sensitive=TRUE; sample_sensitive=FALSE
Cutibacterium	BCL11A	DoRothEA_VIPER	0.103918758466679	0.209329037021386	0.328945629605035	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.2093; primary_q=0.3289; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Cutibacterium	BCL6	DoRothEA_VIPER	-0.0444338122735336	0.457992052657415	0.569419480674761	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.458; primary_q=0.5694; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Cutibacterium	BHLHE22	DoRothEA_VIPER	-0.0930659283943635	0.143920199387783	0.247362842697751	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.1439; primary_q=0.2474; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Cutibacterium	BHLHE40	DoRothEA_VIPER	0.211195394431448	0.00443084137026229	0.0263455432826407	TRUE	TRUE	FALSE	FALSE	TRANSFORMATION_SENSITIVE_MECHANISM	primary_p=0.004431; primary_q=0.02635; transformation_sensitive=TRUE; composition_sensitive=FALSE; sample_sensitive=FALSE
Cutibacterium	CDX2	DoRothEA_VIPER	0.0896340744452699	0.440072010711197	0.561806152663451	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.4401; primary_q=0.5618; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Cutibacterium	CEBPA	DoRothEA_VIPER	0.212872106502953	0.109264507230237	0.204415714458671	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.1093; primary_q=0.2044; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Cutibacterium	CEBPB	DoRothEA_VIPER	-0.0125893795754565	0.861938525261998	0.886105025970278	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.8619; primary_q=0.8861; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Cutibacterium	CEBPG	DoRothEA_VIPER	0.093829769323393	0.0191324877439947	0.0647561123642898	TRUE	TRUE	TRUE	FALSE	EXPLORATORY_HOST_MECHANISM	primary_p=0.01913; primary_q=0.06476; transformation_sensitive=TRUE; composition_sensitive=TRUE; sample_sensitive=FALSE
Cutibacterium	CLOCK	DoRothEA_VIPER	0.0784337592436664	0.338720435441395	0.471636049348778	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.3387; primary_q=0.4716; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Cutibacterium	CREB1	DoRothEA_VIPER	0.0210313695037881	0.809040324795833	0.855715728149439	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.809; primary_q=0.8557; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Cutibacterium	CREB3	DoRothEA_VIPER	-0.0461362419151938	0.149289668045044	0.254602534650463	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.1493; primary_q=0.2546; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Cutibacterium	CREB3L1	DoRothEA_VIPER	-0.104609370680052	0.0101159475204964	0.0415054932528081	TRUE	TRUE	TRUE	FALSE	TRANSFORMATION_SENSITIVE_MECHANISM	primary_p=0.01012; primary_q=0.04151; transformation_sensitive=TRUE; composition_sensitive=TRUE; sample_sensitive=FALSE
Cutibacterium	CREM	DoRothEA_VIPER	0.0105046514929518	0.706226399588985	0.780752803565712	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.7062; primary_q=0.7808; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Cutibacterium	CTCF	DoRothEA_VIPER	0.0362658881422944	0.363832882868397	0.491062786693542	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.3638; primary_q=0.4911; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Cutibacterium	CTCFL	DoRothEA_VIPER	-0.193729371317886	0.00519582922137895	0.0285770607175842	TRUE	TRUE	FALSE	FALSE	TRANSFORMATION_SENSITIVE_MECHANISM	primary_p=0.005196; primary_q=0.02858; transformation_sensitive=TRUE; composition_sensitive=FALSE; sample_sensitive=FALSE
Cutibacterium	CUX1	DoRothEA_VIPER	0.0249914959116871	0.483651986611909	0.591130205858999	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.4837; primary_q=0.5911; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Cutibacterium	DUX4	DoRothEA_VIPER	0.190119414406252	0.0127645680616318	0.0492667539220875	TRUE	TRUE	TRUE	FALSE	TRANSFORMATION_SENSITIVE_MECHANISM	primary_p=0.01276; primary_q=0.04927; transformation_sensitive=TRUE; composition_sensitive=TRUE; sample_sensitive=FALSE
Cutibacterium	E2F1	DoRothEA_VIPER	0.141607597887925	0.117189167495877	0.214846807075774	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.1172; primary_q=0.2148; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Cutibacterium	E2F4	DoRothEA_VIPER	-0.0456975876809357	0.60558179198717	0.708659543814774	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.6056; primary_q=0.7087; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Cutibacterium	E2F6	DoRothEA_VIPER	0.136546493890743	0.0159907319044788	0.0586326836497557	TRUE	TRUE	TRUE	FALSE	EXPLORATORY_HOST_MECHANISM	primary_p=0.01599; primary_q=0.05863; transformation_sensitive=TRUE; composition_sensitive=TRUE; sample_sensitive=FALSE
Cutibacterium	E2F7	DoRothEA_VIPER	-0.120446130545514	0.00859307413733531	0.037068162945368	TRUE	TRUE	TRUE	FALSE	TRANSFORMATION_SENSITIVE_MECHANISM	primary_p=0.008593; primary_q=0.03707; transformation_sensitive=TRUE; composition_sensitive=TRUE; sample_sensitive=FALSE
Cutibacterium	EBF1	DoRothEA_VIPER	0.0795409968298508	0.547349092240501	0.651241521595804	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.5473; primary_q=0.6512; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Cutibacterium	EGFR	PROGENy	-0.368385283034126	0.00515992023457497	0.0242275233772145	TRUE	TRUE	TRUE	FALSE	TRANSFORMATION_SENSITIVE_MECHANISM	primary_p=0.00516; primary_q=0.02423; transformation_sensitive=TRUE; composition_sensitive=TRUE; sample_sensitive=FALSE
Cutibacterium	EGR1	DoRothEA_VIPER	0.00919128971246055	0.912050618396767	0.928940444663374	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.9121; primary_q=0.9289; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
Cutibacterium	EHF	DoRothEA_VIPER	-0.146898588038448	0.127585992672079	0.228281520571366	FALSE	FALSE	FALSE	FALSE	NO_SUPPORTED_MECHANISM	primary_p=0.1276; primary_q=0.2283; transformation_sensitive=FALSE; composition_sensitive=FALSE; sample_sensitive=FALSE
