dataset_id	feature_family	feature_name	model	effect_size_beta	std_error_HC3	ci95_low	ci95_high	p_value	spearman_rho	spearman_p	n	locked_direction_from_discovery	direction_consistent	bh_q_value	ci_excludes_zero
GSE62452	tf	SNAPC4	feature_score ~ moffitt50_contrast								0	1	False		False
GSE62452	tf	STAT1	feature_score ~ moffitt50_contrast	0.1502295071346966	0.14362401025413096	-0.1312683802786115	0.4317273945480047	0.2955649143457265	0.12502740226525394	0.3060215729366577	69	-1	False	0.7294120587073285	False
GSE62452	tf	TEAD4	feature_score ~ moffitt50_contrast	0.19356897562481176	0.10399990994917915	-0.010267102270988232	0.39740505352061173	0.06271004329676841	0.2827913774205335	0.01855237126956139	69	1	True	0.4466454454446912	False
GSE62452	tf	TFAP4	feature_score ~ moffitt50_contrast	-0.06818541982214094	0.0982648403776524	-0.2607809679089169	0.12441012826463504	0.48774845255372445	-0.08319327731092438	0.4967514317425825	69	1	False	0.7925493888813564	False
GSE62452	tf	TP63	feature_score ~ moffitt50_contrast	0.5686260756171074	0.16228424331507524	0.25055480346122494	0.8866973477729899	0.0004585153684540995	0.27957617829740594	0.019991419575527594	69	1	True	0.01337009727092629	True
GSE62452	tf	TWIST1	feature_score ~ moffitt50_contrast	0.14286055549135193	0.14659354674008335	-0.14445751648520047	0.43017862746790436	0.32979092423396694	0.046145414687614184	0.7065373383496496	69	1	True	0.7294120587073285	False
GSE62452	tf	ZBED1	feature_score ~ moffitt50_contrast								0	1	False		False
GSE62452	tf	ZBTB11	feature_score ~ moffitt50_contrast	-0.018405062219256106	0.13484649850513725	-0.28269934273065933	0.24588921829214713	0.8914347287840548	0.015747168432590428	0.897813392442689	69	-1	True	0.9221738573628153	False
GSE62452	tf	ZBTB7A	feature_score ~ moffitt50_contrast	-0.019574674844337	0.11344803763177481	-0.24192874271936038	0.20277939303068637	0.8630105892292785	0.005626598465473147	0.9634022813264354	69	-1	True	0.9221738573628153	False
GSE62452	tf	ZNF24	feature_score ~ moffitt50_contrast	-0.25969309018667097	0.11826528732452292	-0.49148879396401723	-0.02789738640932468	0.028102524700527876	-0.2266350018268177	0.06112008124262434	69	-1	True	0.28102524700527876	True
