sample_id	patient_id	cell_type	tumor_control_status	CTCFL	IRF3	JUNB	KLF13	KLF9	MNT	MXI1	SNAI2	TFAP4	TP63	ZBTB7A	ZNF24	BHLHE40	E2F6	ELF1	GRHL2	KLF1	MBD1	MBD2	OTX2	SIX5	SNAPC4	ZBED1	ZNF384	ZNF740	dataset_id
"T17|T_cell"	"T17"	"T_cell"	"PDAC_TUMOR"	2.123587970725	5.66260224642953	4.66853201905801	-4.27429603111614	4.30538450895137	-4.74478627300149	-6.49203944083856	-4.11207991839123	1.3804391302962	0.178607154318329	-3.83610632783125	-0.756648565093957	-6.41534962304986	-4.50130781494349	6.67177955154641	3.29168566601659	4.10227376100917	-3.89014179979886	-0.466396177028283	1.15129341401285	2.31560195726758	1.66965970213657	4.77958911513295	6.22017958114294	3.78409046071011	"PENG_CRA001160"
"T17|endothelial"	"T17"	"endothelial"	"PDAC_TUMOR"	3.78807114414875	4.76270761104226	6.87575611070259	-5.02115944493514	7.66226683453634	-6.59806824901172	-8.28438564342287	-5.23005321047373	3.15066545298108	0.775877197227859	-6.30470740811491	-1.32665052993836	-6.74384557324346	-5.60792542795039	7.41624122833919	3.95458397369228	5.56398608717902	-4.61830696935078	-0.236612064716905	2.10234852788904	2.94534417150407	3.13127567157957	4.63183601481109	7.33617316770492	5.01151998357961	"PENG_CRA001160"
"T17|fibroblast_caf"	"T17"	"fibroblast_caf"	"PDAC_TUMOR"	3.4595272673969	4.60592517455957	7.33109056511558	-4.99393479980396	6.57567646842087	-6.09114367100295	-8.28003808931538	-4.84303529510159	3.27265201225296	0.748900018359756	-5.51694203979024	-1.33814224910845	-6.32215000664184	-4.8624137911578	6.29223469863032	3.95406716691183	4.90643397902343	-4.07078878023415	-0.683852248744138	2.39967815558105	3.08444000699714	2.22616632716932	4.47238904763854	7.38294831038636	4.54306074149288	"PENG_CRA001160"
"T17|malignant_epithelial"	"T17"	"malignant_epithelial"	"PDAC_TUMOR"	2.96272136290671	5.64295465442051	6.6302859013806	-4.85607411857621	6.28864184309231	-6.09247981011115	-7.7974670574695	-5.70748520038758	3.46766927971688	0.966787381889088	-6.56203154237609	-1.8101862075477	-6.7204131178908	-6.03460966109856	6.46270577911283	6.45554952655613	4.96064822266204	-4.88160257218789	-0.750825940280575	0.813615868177332	3.17547665294741	2.59423826655778	4.70942564142724	7.25052260389183	5.17999356779222	"PENG_CRA001160"
"T17|myeloid"	"T17"	"myeloid"	"PDAC_TUMOR"	1.88781549285959	5.49245040641186	6.5264832950313	-4.68627252450833	5.59993438903541	-5.84351665660082	-7.68316032072832	-4.97718442907598	2.49184780402138	0.116091720317447	-5.0154609895489	-1.64307507335148	-7.19552228706142	-5.51865264742838	7.19424570721296	3.77061488927096	5.31121165728008	-4.35259017667298	-1.39185523847152	1.47514662717358	2.56929870083827	2.6993581105919	4.74341836959781	6.9438534671098	4.52051183539461	"PENG_CRA001160"
"T18|endothelial"	"T18"	"endothelial"	"PDAC_TUMOR"	4.3493937211281	4.69191978023406	7.45305473045253	-4.90205507740524	8.80634624047354	-7.71486128968771	-8.89581152817815	-6.02663000514864	4.01990957576035	1.32091051987755	-6.99311955814998	-1.5631092296602	-7.80001327946993	-6.33732791981876	8.46799231682433	4.99585343167252	6.27436425038006	-5.05355422004851	0.247032633195445	2.60134810233328	2.90606534889757	3.39519363369839	4.91629045363079	8.4055012682647	5.62399185904833	"PENG_CRA001160"
"T18|fibroblast_caf"	"T18"	"fibroblast_caf"	"PDAC_TUMOR"	3.77142754444217	4.42451975847939	7.39214511171404	-4.78882256208046	6.37658198771775	-5.87579292135224	-8.31053747326385	-4.93172786549022	3.21906412381307	0.560887156062755	-5.78391627680736	-0.946624921507029	-6.17420698808809	-4.75363724514038	6.52007330621125	3.94384773909963	5.31941707210671	-4.0615967137493	-0.180598277982893	2.67850619471137	3.06171198719914	2.59433180889698	4.47180884570986	7.26841586236465	4.85933329077986	"PENG_CRA001160"
"T18|malignant_epithelial"	"T18"	"malignant_epithelial"	"PDAC_TUMOR"	3.34466474983832	5.19088342444739	6.29163034383724	-4.28999981232421	5.48199234005416	-6.17599237049135	-8.13395737753151	-6.36510594383341	3.51142067138822	0.825914472599771	-6.75854328967243	-1.57786125861504	-7.053568236363	-6.10193791446312	6.91899639621994	6.24703551345437	5.24556986537361	-5.04317286210878	-0.588106282740315	0.739210959318405	2.83397671007499	2.78570827482932	4.7264141298349	7.56095407289673	5.5552542986649	"PENG_CRA001160"
"T18|myeloid"	"T18"	"myeloid"	"PDAC_TUMOR"	1.8704988644699	4.19206617788006	5.00031851033132	-3.65914247864989	5.05224954183849	-5.7133881354207	-6.74271295063742	-4.44834868752689	1.71513500442938	0.495659502083911	-4.94940301318759	-0.911079737684559	-6.6596939038578	-4.66618768274442	6.79461595376398	3.01842552404269	4.80740586987391	-4.12600259285067	-0.0830265923166818	1.1331599763075	1.89283245706819	2.39360919836876	4.60841975689671	5.92144460501256	4.0504256113505	"PENG_CRA001160"
"T19|T_cell"	"T19"	"T_cell"	"PDAC_TUMOR"	2.72670036240485	5.98357940536122	6.26499320118174	-4.94114023448595	5.34844639533368	-5.33046811904084	-7.5348831138481	-4.79357834193991	2.59573543826648	0.756860748440147	-4.83341783813447	-1.36335696237217	-7.25828427080405	-5.22053651996505	6.88427433595446	2.88631559518	5.73414178420872	-4.63368016306546	-0.700268140217304	1.52421231748621	2.54945893858841	3.03606913345468	5.12677907617789	6.67089735582777	4.33379111733922	"PENG_CRA001160"
"T19|endothelial"	"T19"	"endothelial"	"PDAC_TUMOR"	4.09914761986391	4.84913977606703	7.44046812030634	-4.9645532585934	7.6407438166649	-7.00466499237891	-8.46469484658742	-5.59050055068191	3.46946818732526	1.39606773977406	-6.33148166957399	-1.64669375399314	-7.72913814814981	-5.63048018648196	7.83461039046956	4.17908714265952	5.89857170385148	-4.8023401203199	-0.342976485887347	2.48201227526876	2.86377857201893	2.75621650446842	4.93233339545052	7.96065925846608	5.19213552105016	"PENG_CRA001160"
"T19|fibroblast_caf"	"T19"	"fibroblast_caf"	"PDAC_TUMOR"	4.05938345157955	4.90961798495318	6.92639763048033	-5.00629725222573	6.38023298607052	-5.94065097041612	-8.25772887824243	-4.61980811381467	2.91349817347273	0.610972001159662	-5.6814603694524	-1.32977127455118	-6.42227265930612	-4.9201124458704	6.60974642240146	2.93894532846509	5.38710522866293	-4.13424130457844	-0.128513905130281	2.73642588951219	3.01979328044748	2.43186067290271	4.47403678557178	7.31865285857355	4.88024568854593	"PENG_CRA001160"
"T19|malignant_epithelial"	"T19"	"malignant_epithelial"	"PDAC_TUMOR"	3.00611315919339	5.28033506045853	7.01501032862558	-4.83624966832048	6.19246390086655	-6.30091230481336	-8.39371694548645	-6.39307098484924	3.4988950349128	1.73994432096785	-7.04531232852868	-2.2694192420032	-7.32337056864827	-5.64685935937711	7.07977312384664	6.63181219189222	5.41986812967709	-4.85553289380526	-0.28197507196872	1.21951566325878	2.88222944142159	2.60259306773764	4.74914365106286	7.1339145228171	5.43162299961822	"PENG_CRA001160"
"T19|myeloid"	"T19"	"myeloid"	"PDAC_TUMOR"	2.73942549980494	5.83126924571623	6.3469932935143	-4.86957291731194	5.34997981410369	-5.57052948848328	-7.53470423835308	-4.86692679342247	2.32022570852616	0.411270981204186	-4.63207970940188	-2.1175605952782	-6.90226211526672	-5.03820340980091	6.99985133820801	3.16696881287594	5.35741984496848	-4.37091233485479	-0.745312685997806	1.26340861198985	2.5293352755737	2.65017922130983	4.89856012868019	6.68303367542926	4.5104881073612	"PENG_CRA001160"
"T19|nonmalignant_epithelial"	"T19"	"nonmalignant_epithelial"	"PDAC_TUMOR"	2.9584160607754	4.50414327062704	6.62415653476284	-4.41854071464963	6.24608595938834	-5.86010014167079	-8.1480999474382	-5.40273184065194	3.47492289175073	0.734758231068419	-6.21916202090107	-1.19450746588993	-6.87028233477894	-5.0141290113652	6.68662829424535	5.42223563706941	4.88070673657751	-4.5002083012393	-0.674745899018594	1.55353315964859	2.78390154727371	2.4525225155112	4.32634366308132	7.4876911896606	5.02110428772919	"PENG_CRA001160"
"T1|T_cell"	"T1"	"T_cell"	"PDAC_TUMOR"	3.46077798771839	4.8577174360718	5.43803016757985	-4.02358073728911	5.15709651736539	-5.02626406667723	-5.89976014851193	-4.12324278839097	2.09848428894601	0.421757745397223	-5.34127665411676	-1.23048134095629	-6.31800021451034	-4.61478996800976	6.45113088201806	3.84479957286745	5.16010719737738	-3.48225325513474	-0.93520595608474	0.877248782295025	1.64855770748702	3.35300227726347	5.67518443515771	6.06062496463972	4.27887322145522	"PENG_CRA001160"
"T1|endothelial"	"T1"	"endothelial"	"PDAC_TUMOR"	4.19520795205693	5.06462593145776	7.64213394138479	-5.04537135161398	8.21219105915048	-7.20317619506144	-8.51629346958507	-5.66218173237774	3.77257750230914	1.24069325606133	-6.73066674489894	-1.51157457767186	-8.00431803376715	-6.01826901380784	8.24213479655875	4.93827025598116	6.60847206350074	-4.85224897564632	0.0983157639210707	2.15634258988702	3.07382470084597	3.20868756531756	5.01163164025668	7.73167983547623	5.59500056546365	"PENG_CRA001160"
"T1|fibroblast_caf"	"T1"	"fibroblast_caf"	"PDAC_TUMOR"	4.23016239772521	5.15276837231792	7.00231492611248	-4.98124797726819	6.92965094258121	-6.1975479413585	-8.58676469714365	-5.07662539487995	3.25228623370103	0.823596149659672	-6.20344434757135	-1.26468572051274	-6.63591429616375	-5.08904346455249	6.86585748696235	3.63382293068446	6.06804294032308	-4.32030192604628	-0.249913064359033	2.80189911362622	3.1441314514065	2.20574190035273	4.67211362179117	7.04563073161903	5.18028316073999	"PENG_CRA001160"
"T1|malignant_epithelial"	"T1"	"malignant_epithelial"	"PDAC_TUMOR"	3.63478634137057	5.22990460956501	7.38815728898474	-4.87557109321295	7.2910061273632	-6.90431125769192	-8.87860280905127	-6.84016693522815	3.90731346717514	1.41455660025678	-8.27306171576194	-1.40451931634029	-7.55027186061819	-6.24318881273481	7.49872385915901	7.39338040546374	6.24445107405892	-5.09477989150984	-0.265037603533995	1.35450650019058	2.84219432648263	2.80876435127203	4.96572449100638	7.75103039899456	5.77821429590229	"PENG_CRA001160"
"T1|myeloid"	"T1"	"myeloid"	"PDAC_TUMOR"	2.87879260535156	5.04020299398897	6.34055626934037	-4.87327586079196	6.61580277145702	-6.28009848402626	-8.18583416330519	-5.64229233507284	2.41339289597388	0.797585659464716	-5.62815142838012	-1.69859346324739	-7.14980946832943	-5.65038721443843	7.71483658153677	3.04022354142322	6.18736813400937	-4.3784250796876	-0.213924975285588	1.45540023112764	2.90869475930348	3.00950730925094	5.08080901814687	6.85226859131207	4.83827815496627	"PENG_CRA001160"
"T1|nonmalignant_epithelial"	"T1"	"nonmalignant_epithelial"	"PDAC_TUMOR"	3.23986169448487	5.05173755281712	6.55136198455814	-5.01495493540812	6.59358110735353	-6.84895698396873	-8.7159129276634	-5.1733882434114	3.6837753895945	0.94134406899216	-6.60431032168529	-1.15740278135926	-7.00313833472984	-5.41934100644342	7.21825675284953	4.55233343776121	6.21498219724269	-4.85171489473751	-0.673785912092779	1.73358442373855	2.59819288219938	2.67983365461673	4.88894691090768	7.67329211206976	5.11244592343846	"PENG_CRA001160"
"T20|endothelial"	"T20"	"endothelial"	"PDAC_TUMOR"	4.04795671838553	4.32771523368527	7.36953241788433	-4.30662684701883	7.82956013471991	-7.20888712688933	-8.56642694444181	-6.16628161301858	4.05037196259108	1.38743106483017	-6.85589863389683	-0.953218008473999	-8.2088316388818	-5.8605859158162	7.89730925158326	5.00360973907177	5.5703506107902	-4.78094183762216	0.681742989734253	2.67647192098054	2.65151176759047	3.43129602878247	4.76731069407678	8.01474051533357	5.34429873174325	"PENG_CRA001160"
"T20|fibroblast_caf"	"T20"	"fibroblast_caf"	"PDAC_TUMOR"	4.31308149880259	4.07620580562623	6.45242429228047	-3.73893840141842	6.28970493260919	-5.66867019039632	-8.20253339125513	-4.38825166569193	2.15036822626111	0.539851501566462	-5.80154065009318	-0.533680480199649	-6.12459489980445	-4.09418521237224	5.97325443520864	3.05129953514859	4.75783373616069	-4.32963764382553	-0.330186240328566	2.33556195781271	3.02729551602216	2.63682203148417	4.23900071325012	7.2487579649757	4.17600327091937	"PENG_CRA001160"
"T20|malignant_epithelial"	"T20"	"malignant_epithelial"	"PDAC_TUMOR"	3.54880890439944	5.13294214249317	7.14852437012344	-4.1024096252635	5.56667149861035	-6.50763050048648	-8.21941680853371	-6.29590554262145	3.71229176403697	1.16492923230385	-6.78714629739722	-1.49308769262737	-7.56051115854502	-5.75228345087487	6.81305244886409	6.58460109969904	5.14755797040866	-4.85590494120236	0.0111300270173326	0.571585739102294	2.6675112452068	2.99227678135605	4.55210043182778	7.49083285762702	4.97820130545283	"PENG_CRA001160"
"T20|myeloid"	"T20"	"myeloid"	"PDAC_TUMOR"	2.78667721187867	4.70472202361674	6.36440906255998	-4.63166033853021	5.35055752572432	-6.54035100475036	-7.44157075652161	-4.55403861182168	2.92437081963984	0.946727043515866	-4.99958483618773	-1.68151815068343	-7.59338866512431	-5.88370667442907	6.65771569992675	3.86191533696995	5.20644324968583	-4.48956964269704	-0.398913375886174	1.47376898849985	2.39191380639004	1.8642389367521	4.8685931293628	6.5498178185873	3.38910742574136	"PENG_CRA001160"
"T20|nonmalignant_epithelial"	"T20"	"nonmalignant_epithelial"	"PDAC_TUMOR"	3.36114439995716	4.67673102840251	6.80670344150584	-4.17183286972183	6.9218623318021	-6.05449244358135	-8.33329738917421	-5.33366755737062	4.05455474168486	1.18017465478383	-7.01395947297695	-1.09066594719412	-7.58720944152716	-5.27946306177049	6.52673797849122	6.06271219666085	4.96562452818538	-4.60128797573369	-0.0181831840267916	1.1851547481004	3.01673151674072	2.73918621390648	4.05698984442612	7.5094175016591	5.13412581178162	"PENG_CRA001160"
"T21|B_cell"	"T21"	"B_cell"	"PDAC_TUMOR"	1.04836001941115	5.34852211026466	6.10023265647572	-3.86015878995062	3.40785457965631	-5.19759092790466	-6.65048651939212	-2.70966993983544	0.773878747784108	0.190814388545813	-3.67832846627731	-0.380021408523565	-5.89532086383482	-3.99297852132636	4.82855201350954	2.02602412781882	4.27269624329926	-4.62050613690818	-0.301577704438389	1.39246464113886	1.5900846721053	1.63428678654714	4.15070477320287	5.93648639703305	3.90109256655608	"PENG_CRA001160"
"T21|T_cell"	"T21"	"T_cell"	"PDAC_TUMOR"	2.46060558609293	5.76839177661667	5.8332920886245	-3.92646582227843	4.42452920423304	-5.61609311340147	-7.24399836124953	-3.91444834827139	1.82987227617562	0.97035918856549	-4.13911012638951	-0.646206405682538	-6.56690844558341	-4.19077506617403	6.70487760928073	3.03894250978734	4.51598915490548	-4.25510584050212	-0.501681596593144	1.50729590315558	2.65127655675998	2.95414522376487	4.90225115052918	6.42512616796351	4.40837044432684	"PENG_CRA001160"
"T21|endothelial"	"T21"	"endothelial"	"PDAC_TUMOR"	3.77994458364511	4.34954661491712	6.59853541310338	-3.72493458834736	7.34311321262768	-6.93422608019634	-8.40972187293064	-5.23807778729324	2.66482625794843	1.24943643150429	-6.67255991119432	-1.58934833109944	-7.20975721168017	-5.84812138166095	7.34526346555968	4.27959775881308	4.9505786949506	-4.49043443939925	-0.0375478266590245	2.89914309804626	2.70742082357559	2.90504368309813	4.54020702566433	7.64405951676894	5.6838583629665	"PENG_CRA001160"
"T21|fibroblast_caf"	"T21"	"fibroblast_caf"	"PDAC_TUMOR"	3.82752382766049	5.01430560120878	7.30722122359504	-4.75256735263649	6.19550825648497	-6.33786790428358	-8.61241524831463	-4.40599339382647	3.03419419613612	1.16340029253163	-6.01354443100652	-1.30351607985304	-6.8519372763342	-4.84445669825774	6.59879567777613	4.37483179445507	4.73943848314344	-3.99013511417117	-0.369928906375795	2.35150899718622	2.86040582753179	2.32065418216628	4.40243427507667	7.32498485111868	4.724083017225	"PENG_CRA001160"
"T21|malignant_epithelial"	"T21"	"malignant_epithelial"	"PDAC_TUMOR"	3.28437848801647	5.38905956322437	6.93295903848332	-4.41063743549401	6.0045917295019	-6.58806098114208	-8.40839916827496	-6.19638996561468	3.63404587659736	1.37431168179552	-7.21129909611664	-1.93482728105623	-7.2752001553357	-6.10225964328521	6.97380159074664	6.85105361540863	5.26961830685249	-4.69134450818095	-0.420831098384976	0.857410157914883	3.02651269928432	2.42247322903128	4.72949700592124	7.37080316241621	5.27990814535852	"PENG_CRA001160"
"T21|myeloid"	"T21"	"myeloid"	"PDAC_TUMOR"	2.28542825451462	5.21786652579844	6.93921420583964	-4.49524651658369	6.14319881324403	-6.44010062948944	-8.07565840598365	-5.09070355915596	2.8492869165757	0.697044216096249	-5.68588237599034	-1.9587216946504	-7.84010278441587	-5.59915909700327	7.28795565338706	4.05399273264963	5.15160639364717	-4.70654138942954	-0.987933962620514	1.17672718575498	2.59947609560125	2.7056470091342	4.85951127214913	7.0857218446517	5.04159844127366	"PENG_CRA001160"
"T21|nonmalignant_epithelial"	"T21"	"nonmalignant_epithelial"	"PDAC_TUMOR"	2.34633414609945	4.7991191882325	6.45969107557743	-3.85406182454791	5.81144181196061	-5.64194698620285	-8.16221096534534	-5.01400568089045	3.28405711209011	0.72763073468042	-6.31447523562543	-1.0635409731996	-6.39948412185033	-5.8091958703166	6.66941632507504	6.07728455953885	4.40244819228168	-4.57940304411123	-0.984019863363855	1.19013515416149	3.21782492323578	2.60789083376981	4.57932155565324	7.68586033101801	5.3159003763001	"PENG_CRA001160"
"T22|B_cell"	"T22"	"B_cell"	"PDAC_TUMOR"	2.22574175875211	6.42894738985915	6.41569782752505	-4.40453992894152	4.27442465850601	-4.88295922805962	-7.27730284594172	-4.16704631113689	2.45327758969435	0.581509750393671	-4.55024066794857	-1.27482647759984	-6.11230926789053	-4.91813441688723	6.14344802316296	3.60286977300098	4.35558878408248	-5.19636040704455	-1.34974452825365	1.51162060851444	2.93985441268033	3.45314839211174	5.40986163835673	6.94137525509798	4.70138717117631	"PENG_CRA001160"
"T22|T_cell"	"T22"	"T_cell"	"PDAC_TUMOR"	2.56082566754355	6.23328087457931	6.29549257274361	-4.84841023010541	5.11581265031312	-5.36964693625807	-7.19629223424928	-4.85203263235596	2.65903147397052	0.479379530402334	-4.88627071086686	-1.43967312509182	-6.87765000914213	-4.96068841654587	7.09529977311588	3.68939833902826	5.59539619762262	-5.42932963911771	-1.01904306642162	0.98552387401735	2.80840779744176	3.57529658133057	5.02820972197838	6.4608101929022	4.72576940183482	"PENG_CRA001160"
"T22|endothelial"	"T22"	"endothelial"	"PDAC_TUMOR"	3.96315695795715	4.74586463251845	6.18153850931355	-5.09277872209059	7.6639913436016	-6.29871976558068	-7.588191227603	-5.21182583416779	3.59764855078827	1.52319626153427	-6.38659176967484	-0.849245634616439	-6.45567346860227	-5.25300501259085	7.56228893503606	4.18552413744397	5.6561627406595	-4.72831597726845	0.244602233641717	1.71720321690132	2.91740470715518	3.32979181882839	4.60991294536162	6.86379039708626	4.86490990401245	"PENG_CRA001160"
"T22|fibroblast_caf"	"T22"	"fibroblast_caf"	"PDAC_TUMOR"	4.22753152096831	5.16135126270868	7.16833348686648	-5.16201122373153	6.62353751854555	-5.56176142797864	-8.47665341372335	-4.76903628892009	3.29873455295654	0.577578734697072	-7.08701995597034	-1.32939550351882	-5.97280408770465	-4.7321370768924	6.36139722680742	4.29192538208959	5.53589569791673	-4.56452428395482	-0.549232796644505	2.92932790307639	3.47302237458851	2.63968349201505	4.44898807804765	7.53053158252035	5.20070109852868	"PENG_CRA001160"
"T22|malignant_epithelial"	"T22"	"malignant_epithelial"	"PDAC_TUMOR"	3.18854563325841	5.03305808780638	7.59326183996008	-4.61461467040565	6.89714754667262	-6.93777197507723	-8.77093907417661	-6.52320156193068	4.17864887308551	1.19351188717519	-8.00332282226269	-1.68319068165797	-7.4353046338042	-6.11919206578997	7.39336112867929	7.48097114786843	5.68595806506374	-5.24128806893656	-0.919282491321261	1.0568391015864	2.92159760196086	2.88225731236706	4.82470794324317	7.33204839993755	5.56748618304639	"PENG_CRA001160"
"T22|myeloid"	"T22"	"myeloid"	"PDAC_TUMOR"	2.57359757670487	5.54005530857579	6.92580689132923	-5.01988758855507	5.93475429056876	-6.51502519791263	-8.25646296735075	-5.51138098728082	3.01938184660464	0.714923648293021	-6.1847594110181	-1.81080082909527	-7.39150738844577	-5.73451524322677	7.5797218702545	4.68897662728154	5.81609536438048	-5.12753064728127	-0.510630961673801	1.27205256787583	2.90731347424662	3.18354205484908	4.75319708019052	7.03779021894221	5.05718004755223	"PENG_CRA001160"
"T23|B_cell"	"T23"	"B_cell"	"PDAC_TUMOR"	1.78597516163463	6.21453593863241	5.89793337344801	-4.89061417280744	4.58256032258781	-4.68644966516587	-7.2333796915428	-4.3861175450358	1.69587859647599	-0.271941048480271	-3.48768488864285	-0.903379498038554	-5.61747317946172	-4.56955606052518	5.89451093272559	2.66861277526828	4.56451919643896	-4.21095013175812	-1.91197991949006	1.34693846407678	2.51527053514518	3.3989543581511	5.36919490720532	7.06606546510003	4.62121947665654	"PENG_CRA001160"
