sample_id	patient_id	cell_type	tumor_control_status	BHLHE40	CTCFL	E2F6	ELF1	GRHL2	IRF3	JUNB	KLF1	KLF13	KLF9	MBD1	MBD2	MNT	MXI1	OTX2	SIX5	SNAI2	SNAPC4	TFAP4	TP63	ZBED1	ZBTB7A	ZNF24	ZNF384	ZNF740	dataset_id
T1|nonmalignant_epithelial	T1	nonmalignant_epithelial	PDAC_TUMOR	-7.00313833472984	3.23986169448487	-5.41934100644341	7.21825675284953	4.55233343776121	5.05173755281713	6.55136198455814	6.21498219724269	-5.01495493540812	6.59358110735353	-4.85171489473751	-0.673785912092779	-6.84895698396873	-8.7159129276634	1.73358442373855	2.59819288219938	-5.1733882434114	2.67983365461673	3.6837753895945	0.94134406899216	4.88894691090769	-6.60431032168529	-1.15740278135926	7.67329211206976	5.11244592343846	PENG_CRA001160
T20|endothelial	T20	endothelial	PDAC_TUMOR	-8.2088316388818	4.04795671838553	-5.86058591581621	7.89730925158326	5.00360973907177	4.32771523368527	7.36953241788433	5.5703506107902	-4.30662684701882	7.82956013471991	-4.78094183762216	0.681742989734252	-7.20888712688933	-8.56642694444181	2.67647192098054	2.65151176759047	-6.16628161301858	3.43129602878247	4.05037196259108	1.38743106483017	4.76731069407678	-6.85589863389684	-0.953218008473999	8.01474051533357	5.34429873174325	PENG_CRA001160
T20|fibroblast_caf	T20	fibroblast_caf	PDAC_TUMOR	-6.12459489980445	4.31308149880259	-4.09418521237224	5.97325443520864	3.05129953514859	4.07620580562623	6.45242429228046	4.75783373616069	-3.73893840141842	6.28970493260919	-4.32963764382553	-0.330186240328566	-5.66867019039632	-8.20253339125514	2.33556195781271	3.02729551602216	-4.38825166569193	2.63682203148417	2.15036822626111	0.539851501566463	4.23900071325012	-5.80154065009318	-0.533680480199649	7.2487579649757	4.17600327091937	PENG_CRA001160
T20|malignant_epithelial	T20	malignant_epithelial	PDAC_TUMOR	-7.56051115854502	3.54880890439944	-5.75228345087487	6.81305244886409	6.58460109969904	5.13294214249317	7.14852437012344	5.14755797040866	-4.1024096252635	5.56667149861035	-4.85590494120236	0.0111300270173326	-6.50763050048648	-8.21941680853371	0.571585739102294	2.6675112452068	-6.29590554262145	2.99227678135605	3.71229176403697	1.16492923230385	4.55210043182778	-6.78714629739722	-1.49308769262737	7.49083285762702	4.97820130545283	PENG_CRA001160
T20|myeloid	T20	myeloid	PDAC_TUMOR	-7.59338866512431	2.78667721187867	-5.88370667442907	6.65771569992675	3.86191533696996	4.70472202361674	6.36440906255997	5.20644324968583	-4.63166033853021	5.35055752572432	-4.48956964269704	-0.398913375886174	-6.54035100475036	-7.44157075652161	1.47376898849985	2.39191380639004	-4.55403861182168	1.8642389367521	2.92437081963984	0.946727043515865	4.8685931293628	-4.99958483618773	-1.68151815068343	6.5498178185873	3.38910742574136	PENG_CRA001160
T20|nonmalignant_epithelial	T20	nonmalignant_epithelial	PDAC_TUMOR	-7.58720944152716	3.36114439995716	-5.27946306177049	6.52673797849123	6.06271219666086	4.67673102840251	6.80670344150584	4.96562452818538	-4.17183286972183	6.92186233180211	-4.60128797573369	-0.0181831840267916	-6.05449244358135	-8.33329738917422	1.1851547481004	3.01673151674072	-5.33366755737063	2.73918621390648	4.05455474168486	1.18017465478383	4.05698984442612	-7.01395947297695	-1.09066594719412	7.5094175016591	5.13412581178162	PENG_CRA001160
T21|B_cell	T21	B_cell	PDAC_TUMOR	-5.89532086383481	1.04836001941115	-3.99297852132636	4.82855201350954	2.02602412781882	5.34852211026466	6.10023265647572	4.27269624329926	-3.86015878995062	3.40785457965631	-4.62050613690817	-0.301577704438389	-5.19759092790466	-6.65048651939213	1.39246464113886	1.5900846721053	-2.70966993983544	1.63428678654714	0.773878747784108	0.190814388545813	4.15070477320287	-3.67832846627731	-0.380021408523565	5.93648639703305	3.90109256655608	PENG_CRA001160
T21|T_cell	T21	T_cell	PDAC_TUMOR	-6.5669084455834	2.46060558609293	-4.19077506617404	6.70487760928073	3.03894250978734	5.76839177661667	5.8332920886245	4.51598915490548	-3.92646582227844	4.42452920423303	-4.25510584050212	-0.501681596593145	-5.61609311340146	-7.24399836124954	1.50729590315558	2.65127655675998	-3.91444834827139	2.95414522376487	1.82987227617562	0.970359188565491	4.90225115052918	-4.13911012638951	-0.646206405682539	6.42512616796351	4.40837044432684	PENG_CRA001160
T21|endothelial	T21	endothelial	PDAC_TUMOR	-7.20975721168017	3.77994458364511	-5.84812138166096	7.34526346555969	4.27959775881308	4.34954661491713	6.59853541310338	4.9505786949506	-3.72493458834736	7.34311321262768	-4.49043443939925	-0.0375478266590247	-6.93422608019634	-8.40972187293065	2.89914309804625	2.70742082357559	-5.23807778729324	2.90504368309813	2.66482625794843	1.24943643150429	4.54020702566433	-6.67255991119432	-1.58934833109944	7.64405951676893	5.6838583629665	PENG_CRA001160
T21|fibroblast_caf	T21	fibroblast_caf	PDAC_TUMOR	-6.8519372763342	3.82752382766049	-4.84445669825774	6.59879567777613	4.37483179445507	5.01430560120878	7.30722122359505	4.73943848314344	-4.75256735263649	6.19550825648497	-3.99013511417117	-0.369928906375795	-6.33786790428358	-8.61241524831463	2.35150899718622	2.86040582753178	-4.40599339382647	2.32065418216628	3.03419419613612	1.16340029253163	4.40243427507667	-6.01354443100652	-1.30351607985304	7.32498485111868	4.724083017225	PENG_CRA001160
T21|malignant_epithelial	T21	malignant_epithelial	PDAC_TUMOR	-7.2752001553357	3.28437848801647	-6.10225964328521	6.97380159074664	6.85105361540864	5.38905956322437	6.93295903848333	5.26961830685249	-4.41063743549401	6.0045917295019	-4.69134450818095	-0.420831098384976	-6.58806098114207	-8.40839916827496	0.857410157914883	3.02651269928432	-6.19638996561468	2.42247322903128	3.63404587659736	1.37431168179552	4.72949700592124	-7.21129909611664	-1.93482728105623	7.37080316241621	5.27990814535852	PENG_CRA001160
T21|myeloid	T21	myeloid	PDAC_TUMOR	-7.84010278441587	2.28542825451462	-5.59915909700327	7.28795565338706	4.05399273264963	5.21786652579844	6.93921420583964	5.15160639364717	-4.49524651658369	6.14319881324403	-4.70654138942954	-0.987933962620514	-6.44010062948944	-8.07565840598365	1.17672718575498	2.59947609560124	-5.09070355915596	2.7056470091342	2.8492869165757	0.697044216096249	4.85951127214913	-5.68588237599034	-1.9587216946504	7.0857218446517	5.04159844127366	PENG_CRA001160
T21|nonmalignant_epithelial	T21	nonmalignant_epithelial	PDAC_TUMOR	-6.39948412185033	2.34633414609945	-5.8091958703166	6.66941632507503	6.07728455953885	4.7991191882325	6.45969107557743	4.40244819228169	-3.85406182454791	5.81144181196061	-4.57940304411123	-0.984019863363856	-5.64194698620285	-8.16221096534534	1.19013515416149	3.21782492323578	-5.01400568089044	2.60789083376981	3.28405711209011	0.72763073468042	4.57932155565324	-6.31447523562543	-1.0635409731996	7.68586033101801	5.3159003763001	PENG_CRA001160
T22|B_cell	T22	B_cell	PDAC_TUMOR	-6.11230926789053	2.22574175875211	-4.91813441688723	6.14344802316296	3.60286977300098	6.42894738985915	6.41569782752505	4.35558878408248	-4.40453992894152	4.27442465850601	-5.19636040704455	-1.34974452825365	-4.88295922805962	-7.27730284594172	1.51162060851444	2.93985441268033	-4.16704631113689	3.45314839211174	2.45327758969435	0.581509750393671	5.40986163835673	-4.55024066794857	-1.27482647759984	6.94137525509798	4.70138717117631	PENG_CRA001160
T22|T_cell	T22	T_cell	PDAC_TUMOR	-6.87765000914213	2.56082566754355	-4.96068841654586	7.09529977311588	3.68939833902826	6.23328087457931	6.29549257274361	5.59539619762262	-4.84841023010541	5.11581265031312	-5.42932963911771	-1.01904306642162	-5.36964693625807	-7.19629223424928	0.98552387401735	2.80840779744176	-4.85203263235596	3.57529658133057	2.65903147397052	0.479379530402334	5.02820972197838	-4.88627071086686	-1.43967312509182	6.4608101929022	4.72576940183482	PENG_CRA001160
T22|endothelial	T22	endothelial	PDAC_TUMOR	-6.45567346860227	3.96315695795715	-5.25300501259085	7.56228893503606	4.18552413744398	4.74586463251845	6.18153850931354	5.6561627406595	-5.09277872209059	7.6639913436016	-4.72831597726846	0.244602233641716	-6.29871976558069	-7.588191227603	1.71720321690132	2.91740470715518	-5.21182583416779	3.32979181882839	3.59764855078827	1.52319626153427	4.60991294536162	-6.38659176967483	-0.849245634616439	6.86379039708626	4.86490990401245	PENG_CRA001160
T22|fibroblast_caf	T22	fibroblast_caf	PDAC_TUMOR	-5.97280408770464	4.22753152096831	-4.7321370768924	6.36139722680741	4.29192538208959	5.16135126270868	7.16833348686648	5.53589569791673	-5.16201122373153	6.62353751854554	-4.56452428395482	-0.549232796644505	-5.56176142797864	-8.47665341372336	2.92932790307639	3.47302237458851	-4.76903628892009	2.63968349201505	3.29873455295654	0.577578734697072	4.44898807804765	-7.08701995597033	-1.32939550351882	7.53053158252035	5.20070109852868	PENG_CRA001160
T22|malignant_epithelial	T22	malignant_epithelial	PDAC_TUMOR	-7.4353046338042	3.18854563325841	-6.11919206578997	7.39336112867929	7.48097114786843	5.03305808780638	7.59326183996009	5.68595806506375	-4.61461467040565	6.89714754667262	-5.24128806893656	-0.91928249132126	-6.93777197507723	-8.77093907417661	1.0568391015864	2.92159760196086	-6.52320156193068	2.88225731236706	4.17864887308551	1.19351188717519	4.82470794324317	-8.00332282226269	-1.68319068165797	7.33204839993755	5.56748618304639	PENG_CRA001160
T22|myeloid	T22	myeloid	PDAC_TUMOR	-7.39150738844577	2.57359757670487	-5.73451524322677	7.5797218702545	4.68897662728155	5.54005530857579	6.92580689132924	5.81609536438048	-5.01988758855507	5.93475429056877	-5.12753064728127	-0.510630961673801	-6.51502519791263	-8.25646296735074	1.27205256787583	2.90731347424662	-5.51138098728083	3.18354205484908	3.01938184660464	0.714923648293022	4.75319708019052	-6.1847594110181	-1.81080082909527	7.03779021894221	5.05718004755223	PENG_CRA001160
T23|B_cell	T23	B_cell	PDAC_TUMOR	-5.61747317946172	1.78597516163463	-4.56955606052518	5.89451093272559	2.66861277526828	6.21453593863241	5.89793337344802	4.56451919643896	-4.89061417280744	4.58256032258781	-4.21095013175812	-1.91197991949006	-4.68644966516587	-7.2333796915428	1.34693846407678	2.51527053514518	-4.38611754503581	3.3989543581511	1.69587859647599	-0.271941048480271	5.36919490720532	-3.48768488864285	-0.903379498038555	7.06606546510004	4.62121947665654	PENG_CRA001160
T23|T_cell	T23	T_cell	PDAC_TUMOR	-6.34585381353605	3.02409635473421	-5.03446545366057	7.00008260375253	3.34794264553758	6.31948002628885	6.38516488873801	5.36103898552051	-4.87389287105378	5.5195998998673	-4.9847955990737	-0.859703565422906	-5.66193396059072	-7.64869935652905	1.39730122799198	2.83148995808669	-4.66788484745068	3.25698165494693	2.46966497055421	0.604028728896412	5.06703381866381	-4.8653613091638	-1.32106311371718	6.67275431063935	4.50415115734828	PENG_CRA001160
T23|endothelial	T23	endothelial	PDAC_TUMOR	-7.06203420022438	4.2408072396914	-5.67093955168973	7.64791536413443	3.72271656505227	4.88741461033907	7.44106782013251	5.84261534763629	-5.23850568527323	8.0600438281279	-4.70866601550422	-0.416717871319318	-7.04778939746598	-8.53970879628236	2.43806709465734	3.10639410195557	-5.60515647610735	3.18779820548645	3.34947018778804	0.693124139113024	4.86744581501676	-6.79451086181894	-1.11865467821182	7.89563955139827	5.28895879210871	PENG_CRA001160
T23|fibroblast_caf	T23	fibroblast_caf	PDAC_TUMOR	-6.33836095362072	3.88712225480166	-5.21453946190265	6.86361148133126	3.80884102407879	4.94441623138759	7.4994677508367	5.5393646493618	-5.17786675047278	6.69022268306749	-4.3193850841734	-0.615463011511372	-6.30718063865786	-8.73233880579614	2.44122643387014	3.17577235926075	-4.80625671043379	2.66712207659442	3.35615644149467	0.595382823937542	4.50234995674753	-5.64401183538085	-1.35993890570604	7.78286504719516	4.8094368896887	PENG_CRA001160
T23|malignant_epithelial	T23	malignant_epithelial	PDAC_TUMOR	-7.25497170058443	3.58167051226238	-6.36271948097627	7.81913731249628	8.11941563019536	5.64235438588645	7.84366710701567	6.20439528598328	-4.94514912261876	6.95017089053033	-5.13448486095007	-0.511926076575584	-7.22986116939196	-8.90529822914052	1.39817541337757	2.92407878802763	-6.82083404979119	3.00777578428652	4.45566824121096	1.36308417025382	4.97953086208238	-8.41220122813584	-1.85003349290648	7.96704752022157	5.69529196727674	PENG_CRA001160
T23|myeloid	T23	myeloid	PDAC_TUMOR	-6.68862673344431	2.36908148542173	-5.41528298391717	7.47815881876444	3.82176631480409	6.05075727996654	6.8866880418488	5.36491484210099	-4.92074424923298	5.89191843133048	-4.69691747227807	-0.860124123791871	-6.13952492448157	-7.96084412304503	1.85028561680716	2.85415001918819	-4.98347055829941	2.78485444555205	2.29194428662203	0.154397466008494	4.89398477137074	-5.2311906184738	-1.88377738534347	7.13224195273262	4.79409783625412	PENG_CRA001160
T23|nonmalignant_epithelial	T23	nonmalignant_epithelial	PDAC_TUMOR	-6.62247939741991	2.94289739860276	-5.71454214574458	6.24950736535448	4.50482649883028	4.75401250879641	6.16020249863044	5.26259675028467	-3.98953540022602	6.12675786421255	-4.71014951681406	-0.809045027871543	-6.11105931869619	-8.57505128266966	1.85706964993948	3.30808332509547	-5.5375853382331	2.81771834581847	3.86996529288918	0.00516709568827443	4.43128263604655	-6.51580869736854	-1.25972365234446	8.08273798466416	5.10820818478581	PENG_CRA001160
T24|T_cell	T24	T_cell	PDAC_TUMOR	-6.06885988857654	2.5391719300816	-4.48848603866241	6.34051960375999	2.8287688187764	6.10316821564492	5.91653821438891	4.79597208779813	-3.96122114622313	4.63552192062491	-4.66599613444165	-0.171867012130617	-4.35294575246486	-6.62538393442806	1.20416157914324	2.65531727647423	-4.0463064147117	2.98868989423501	2.31575678532606	0.145848494874217	4.93680731136482	-3.90100772861379	-0.512647288411164	5.82028973021837	3.75394004399908	PENG_CRA001160
T24|endothelial	T24	endothelial	PDAC_TUMOR	-7.31324353575358	4.39173016808872	-5.8560183292069	7.74670923820747	4.24049849471543	5.24672793235136	7.29789359959504	6.08970823588124	-5.06529156423985	8.46796465366315	-5.05085225801254	0.012774362305288	-7.02944647582024	-8.5867340270626	2.59727941683313	3.2935510140652	-5.51469173587059	3.25303223284698	4.0406836928574	1.17668056205635	4.83771108953113	-6.82009275572415	-1.15703423797515	7.94370935591207	5.28838899768134	PENG_CRA001160
T24|fibroblast_caf	T24	fibroblast_caf	PDAC_TUMOR	-5.82087975921231	3.98541046371331	-4.73263440158611	6.35267182973083	3.91540812203041	4.88795831494206	7.28545948527208	5.63602537730454	-4.95780679803494	6.60428862051645	-4.25356773981963	-0.767279070914205	-5.97874594632107	-8.32998532650614	2.51589655773093	3.42852173578845	-4.74773512231275	2.53597415221323	3.41370329562933	0.778739491021078	4.25324529526104	-5.56719151280526	-0.726867291241983	7.28631722032806	4.59481028369816	PENG_CRA001160
T24|malignant_epithelial	T24	malignant_epithelial	PDAC_TUMOR	-7.28489694929086	3.40094379040371	-5.73739000540139	7.23001520737943	7.08137570748545	4.93966543845342	7.2719594219286	5.83187784425952	-4.59343052275404	7.15871590346544	-5.10275128555732	-0.888413074521572	-6.6068570152357	-8.68849017885314	1.46656589897131	2.80462205456699	-6.23236964794632	2.69896243951481	3.98332962875989	1.30694403502	4.75339598712498	-7.36856720812167	-1.76193146092009	7.46865051854531	5.49327970447559	PENG_CRA001160
T24|myeloid	T24	myeloid	PDAC_TUMOR	-6.48905840082193	2.79757339884482	-4.47337264274765	7.03458897777218	3.79335360921028	5.5106748395403	6.53238118158022	5.78599396176506	-4.79175666480016	5.74160375058197	-4.79891774289447	-0.836946855884295	-5.87094691453355	-7.61703786964366	1.74444873457815	2.60311356391538	-4.60081419858677	3.02594750982538	2.48420108715587	-0.0278231315790887	4.70372308945645	-5.13431655178822	-1.26044874173103	6.86751520299398	4.49109832252412	PENG_CRA001160
T24|nonmalignant_epithelial	T24	nonmalignant_epithelial	PDAC_TUMOR	-6.07679623420041	2.92952529111797	-5.15626085130322	6.68171896360216	5.57174340567531	5.11713087108513	6.48672809637678	5.10977801585071	-4.50689131549483	6.56577559486276	-4.83738693140754	-0.73294173272869	-5.64571798506045	-8.52252503531798	1.64962401341523	3.53114149521271	-5.35461430237881	2.76038098750381	3.87701821940406	0.759408699165161	4.15134779943489	-6.11047613235553	-1.30307394347927	7.44345479187397	4.83441307180888	PENG_CRA001160
T2|B_cell	T2	B_cell	PDAC_TUMOR	-5.97075006973917	1.73189703075334	-4.44878285016056	6.3106161418241	2.36044952760181	6.14633097005179	5.53474066964284	4.62613287578653	-4.69051820502679	4.44459899755901	-5.30764363608072	-1.16910340266423	-4.91554873420454	-6.95125191165084	1.38915903727483	2.90518468269016	-3.8728460643431	3.2404223402356	1.92220443294433	0.0535381990589958	5.14648243702356	-3.73415236228868	-0.645905024126218	7.07263276706616	4.66077089926128	PENG_CRA001160
T2|T_cell	T2	T_cell	PDAC_TUMOR	-6.22882645907612	2.56145134721099	-4.73185673420436	6.54002382245739	2.31953609837527	6.4420375210525	5.8825892326662	4.77857413561071	-4.81118997070115	4.93538152560999	-5.29123498899408	-0.802839545081431	-5.12663531996325	-6.97646498273234	1.45105371158996	2.82419361872702	-4.2117928129604	3.58967832722291	1.94061761566842	0.0699069603802731	5.09998309478145	-4.03590938797467	-0.687251394161983	6.68407885539528	4.6921828022066	PENG_CRA001160
T2|endothelial	T2	endothelial	PDAC_TUMOR	-6.94332028099719	3.7627617731881	-5.61109123288876	7.57022196958318	3.48609898942921	5.00533546903009	6.73443981286535	5.64893120990798	-4.92198407455772	7.87543344015303	-5.01131072831311	-0.0261216813909356	-6.65616725588596	-8.23453295810474	2.33589077467967	2.85933350912889	-5.28053251509651	3.42487666704231	3.53403174196029	0.597580516973172	4.9949742988005	-6.25333859577989	-0.588781965027159	7.5476015483451	5.03869335758147	PENG_CRA001160
T2|fibroblast_caf	T2	fibroblast_caf	PDAC_TUMOR	-5.66070140502687	3.41526177162856	-4.3802935893868	6.06955894692365	2.46243232569203	4.82206475069832	6.15362284193717	4.91870059147681	-5.30590293077393	6.18691523251121	-4.54807456690825	-0.48666289983199	-5.57637543547632	-8.01501343078721	2.46348197421357	3.47800496401654	-4.23468961099478	2.62555165309644	2.51818476632322	0.433240306837331	4.50075610069364	-5.65717480585688	-0.39239273902217	7.00402317101088	4.91800717761037	PENG_CRA001160
T2|malignant_epithelial	T2	malignant_epithelial	PDAC_TUMOR	-6.09231295856996	2.33724000153725	-5.54604380462856	6.43795637999044	6.58341582163317	4.83735813485049	6.84202903444211	5.07770231189224	-4.44792038761893	5.61535529415647	-4.69181114912471	-0.324572710903988	-5.61824261937747	-7.93155678971871	0.913429209496826	3.28072159631499	-5.50923851567185	2.55057476852007	3.41557253337685	0.552864525385507	4.87837797625596	-6.21497108538856	-1.01506735875013	7.29000845453535	5.2859509529281	PENG_CRA001160
T2|myeloid	T2	myeloid	PDAC_TUMOR	-6.16557192683778	2.14329081654654	-5.11477035234193	7.11808171733444	3.20338263149621	6.10518143312588	5.87283296722589	5.15971540236772	-5.07538304369148	5.57653233467106	-5.11180576726425	-0.580239075860328	-5.66250081899964	-7.76403686766209	1.5908144593066	2.75333112164566	-4.56630458412963	3.17495142076963	2.33140393685724	-0.0068977372333094	4.93627975427023	-4.6151813556075	-0.893560453635582	7.05792692238574	4.67583594676222	PENG_CRA001160
T2|nonmalignant_epithelial	T2	nonmalignant_epithelial	PDAC_TUMOR	-5.74969851220104	2.8065116673686	-5.08556569229663	6.52493709447057	5.82610632873031	4.99610837178666	6.13020099842087	4.65784053419595	-4.36292145267527	6.11194972899599	-4.85611545599079	-1.13363324757375	-5.37435683086184	-8.03072587514894	1.32703221658129	3.27238647129135	-5.0207008653578	2.98483817071823	3.4808325574516	0.194996403738905	4.50649434664233	-5.77489455070553	-1.09782957469175	7.27158269638553	4.6476799847276	PENG_CRA001160
T3|T_cell	T3	T_cell	PDAC_TUMOR	-6.87085686479011	3.01399410189372	-5.20636602709647	6.94376342930359	3.46530396880441	6.2903541658307	5.89278885958459	5.11150179316078	-4.63756642907153	5.26552408064657	-4.91675977022196	-0.294838651703556	-5.59556946071334	-7.49753141349544	1.71213343815271	2.91483153271234	-5.08473567780542	3.32688715279372	2.32856556113897	0.354385027249112	5.1246821532142	-4.31205831827642	-0.825503723049086	6.38790081416793	4.9017977300322	PENG_CRA001160
T3|endothelial	T3	endothelial	PDAC_TUMOR	-7.51960654668443	4.3612889555729	-5.95078556853184	7.7476730625656	4.85732635192827	4.80177664436852	7.4070435203395	6.46044248654167	-5.11969341753664	8.42583896721924	-4.90565636082569	-0.0548928300025927	-7.20869438970315	-8.57132413073763	2.34671279550803	3.017354653115	-6.20431457268165	3.32230752756042	3.65989090572877	1.05106259168803	4.65427136334927	-7.0852871020562	-1.60920111139187	7.71223365446855	5.13949658878553	PENG_CRA001160
T3|fibroblast_caf	T3	fibroblast_caf	PDAC_TUMOR	-6.34557353927491	4.32532642561753	-5.35554020070029	6.80702687815039	4.00002942255341	4.78449620644196	7.46274906614204	6.06194965136355	-5.14332268766555	6.99710081622072	-4.52392886434686	-0.380712302336195	-6.21619769663445	-8.55346234209448	2.77965540383852	3.33302508107498	-4.99815210272381	2.76834309657852	3.30831594490557	0.597774274740227	4.44846685631802	-6.23925768328246	-1.46684860148566	7.39083875826374	5.10773807603585	PENG_CRA001160
T3|malignant_epithelial	T3	malignant_epithelial	PDAC_TUMOR	-7.21701462723552	3.57176767119612	-6.28190203230106	7.40331817175251	6.80365393763276	4.94364807875015	6.76781316297401	5.97844021635406	-4.87240180459442	6.56436901396033	-5.1308393111298	-0.415894073453257	-6.41189015312673	-8.37663789686143	0.575901713498921	3.00196992642173	-6.37851864049971	2.8766664292476	3.67411215806195	0.987109944909493	4.85347412358461	-6.9816510815639	-1.9335643795427	7.35869505991385	5.80757225408274	PENG_CRA001160
T3|myeloid	T3	myeloid	PDAC_TUMOR	-7.33306141138214	3.14611005200903	-5.82093403610286	7.8362440544252	3.88971624280642	5.46322388591802	6.5397474946226	6.17417346838329	-4.80104490508338	6.13667772551418	-4.95996998480989	-0.1045983469056	-6.34031728943136	-8.13230635014442	1.40348473581417	3.07982315118022	-5.3614095186533	3.3411531581145	2.9570457260257	0.357860509338493	4.88604511696418	-4.90730229625278	-1.41439403320798	7.18184419043951	4.84078532573184	PENG_CRA001160
T4|B_cell	T4	B_cell	PDAC_TUMOR	-5.84699526251198	2.36556971106551	-4.67186829559445	6.25447415914726	3.06248877144565	4.99611004072905	5.20831812212867	4.82483032549552	-4.47019935481224	4.70816469052905	-4.27703809514932	-0.716114866559976	-5.02702535162536	-6.91713627821424	1.15579923891458	1.87807951980431	-3.99420553157737	3.1456256584521	1.80895456288434	0.661983954698923	4.93755241709384	-3.92885337924819	-0.668856372287126	6.9436965679063	4.2006209177692	PENG_CRA001160
T4|T_cell	T4	T_cell	PDAC_TUMOR	-6.62518762542238	2.64029921998004	-5.24157348422982	7.03134788366235	3.47924081057518	6.31662591203129	6.34395555194451	5.02333600839194	-4.38614599507886	5.68690847243528	-5.30953122957736	-0.61638262111212	-5.77263329488461	-7.37666618287215	1.12888816439725	2.48661623837753	-4.79115032920701	3.5553779858695	2.75313188891354	0.845400763751606	4.77641352946986	-4.75374426379861	-0.992344694061677	6.72727748567082	4.450890333184	PENG_CRA001160
T4|endothelial	T4	endothelial	PDAC_TUMOR	-7.31622213444675	3.88489091006835	-5.90279635627679	8.04386941689412	4.94944229771431	4.65686282070718	6.94721697629502	6.14915830414097	-4.41000001659191	8.06785872852489	-5.08891055364639	-0.072920276291624	-7.36193406980581	-8.53589579265208	2.51497308322368	3.40520602656124	-5.79194896940621	3.49466978935988	3.77614040055595	0.96450248051337	4.71645839973414	-7.08292159504495	-0.884204044985711	7.80347256326476	5.62875702265751	PENG_CRA001160
T4|fibroblast_caf	T4	fibroblast_caf	PDAC_TUMOR	-6.20636909965472	3.93200173240017	-5.13914813909194	6.60768876549149	4.35351031725223	5.18519113107697	7.28248921975424	5.16769868059695	-5.1590620044551	6.85138099045953	-4.36144894900553	-0.287424124815792	-6.28305462679072	-8.41591346910531	2.56248583120166	3.63458342591936	-5.09160861749789	2.66450507563914	3.41736829271682	0.673175806983343	4.57911595531377	-5.86620069767653	-1.30172152939807	7.69377598202957	5.02332651748895	PENG_CRA001160
T4|malignant_epithelial	T4	malignant_epithelial	PDAC_TUMOR	-7.22072403629354	3.42455945337735	-6.21235140240194	7.56993469330932	7.29260950894922	5.12406602364918	7.01205055756225	5.58501275258475	-4.45488332014714	6.93548034511906	-5.14243442959668	-0.562954228106699	-7.12075506048232	-8.57308768646497	0.83513257323855	2.65301792765157	-6.82481277278801	2.94556201356252	3.71255836615369	0.899221880163548	4.79795305351927	-7.24712127936082	-1.59955786777728	7.99281334240508	5.4493831350149	PENG_CRA001160
T4|myeloid	T4	myeloid	PDAC_TUMOR	-7.25858713091243	2.81819011426988	-5.6287898303062	7.33989203774796	4.05874348706671	5.48802652612661	6.59729961806024	5.53574668616496	-4.92480595221326	6.20095666066799	-4.9932697715098	-0.693738347594601	-6.60349378273723	-7.96977377405693	1.60606464742566	2.69797489337236	-5.54272464196157	3.33415589265915	2.83331827619308	0.645096550375939	5.02651939933931	-5.68155158018141	-1.77367634635376	6.81897952021966	4.78320822009833	PENG_CRA001160
T5|T_cell	T5	T_cell	PDAC_TUMOR	-7.1338080757411	2.36457582925897	-5.43650449738855	6.22554588832216	2.30763941391563	5.56511612664291	5.39851593496441	4.3944949090584	-3.90736346197314	4.56141718234	-4.14950847088171	-1.08880340332321	-5.15260847838873	-6.34984218685778	1.71092142143794	2.35014595111858	-4.29046421305038	2.46801743515264	1.7387364274173	0.435456850914092	5.40761455787758	-3.49308385631575	-0.896104989384296	6.0602933969466	4.21009471123116	PENG_CRA001160
T5|endothelial	T5	endothelial	PDAC_TUMOR	-7.87669378420511	3.97779573296541	-5.6772474803115	8.06337744467599	4.25027974522885	4.77905744538804	7.2672214215916	5.88864257368745	-4.77448833681487	7.77712601706231	-4.56218113744675	0.163966386340127	-6.79180452206622	-8.15369384130294	2.5687737748995	2.85901970622726	-5.38583571494404	2.95263921948916	3.56011353956386	1.24381880823846	4.51402215717448	-6.16955162069334	-1.31584485379879	7.59176432090351	5.08003540872124	PENG_CRA001160
T5|fibroblast_caf	T5	fibroblast_caf	PDAC_TUMOR	-6.04906752466106	3.88113213277179	-4.73809065222746	6.75769031786927	3.27770636458366	4.58760057365789	6.64787304047029	5.2699691541777	-4.72161152056143	6.48929740449311	-4.37099865919514	-0.132079142107639	-5.68776388367482	-8.16802495968397	2.66965639411076	3.20572459147371	-4.56631159756738	2.49300694366627	2.76295577514062	0.554343470299509	4.44192329810836	-5.68188749033174	-0.79990976849812	7.02419722464025	4.76427193053994	PENG_CRA001160
T5|malignant_epithelial	T5	malignant_epithelial	PDAC_TUMOR	-6.9469576053671	2.92561787244007	-5.85156368081627	6.62982524823539	6.28402979880905	5.04950257797096	6.5314555859527	5.38444595585687	-4.87365440377312	6.08601222722261	-4.66767529350111	-0.000558607800805322	-5.95062587337512	-7.83050153114529	0.747593314500113	2.83684850567867	-6.07477631487863	2.44538874367108	3.37067054055099	0.701606651302716	4.64412964556958	-6.49841803391605	-1.53161092686026	6.95081276056959	5.24121783590939	PENG_CRA001160
T5|myeloid	T5	myeloid	PDAC_TUMOR	-6.91297823594146	2.793806608159	-5.4355381546958	7.54266367360192	3.63017639677808	5.32556983510097	6.5772193450191	5.35150563708257	-4.89306063817023	6.16856697774186	-4.50864313661741	-0.667462868176726	-6.06051921019934	-7.87018921799842	2.06811646926615	2.60891140962065	-4.83343986510622	2.75212624792909	2.47520758031711	0.234574157690236	4.84731456375348	-4.93972978495227	-1.43458517797058	7.00411561623362	4.59595743976004	PENG_CRA001160
